time,root_position,neck,shoulder_l,shoulder_r,elbow_l,elbow_r,hip_l,hip_r,knee_l,knee_r,is_pattern
6.73333,"(0.0551913, -0.0161734, 1.09061e-05)","(-0.0535511, 0.921203, 0.385379)","(-0.471588, -0.87603, 0.100876)","(0.496562, -0.867205, 0.0371726)","(-0.351033, -0.432659, 0.830411)","(0.400894, -0.638784, 0.656688)","(0.0474513, -0.988755, 0.141818)","(-0.275589, -0.951073, 0.13968)","(0.169537, -0.567998, -0.805379)","(0.10506, -0.660719, -0.743245)",0
6.76667,"(0.0554348, -0.038254, -1.14534e-06)","(-0.03087, 0.911013, 0.41122)","(-0.524023, -0.843195, 0.120091)","(0.441008, -0.89391, 0.0802347)","(-0.5701, -0.489784, 0.659619)","(0.458835, -0.505535, 0.730688)","(0.166999, -0.983804, 0.0651277)","(-0.119905, -0.992206, 0.033909)","(0.163159, -0.507953, -0.845792)","(0.0646276, -0.659105, -0.749269)",0
6.8,"(0.0566656, -0.0556284, -1.45474e-05)","(-0.00588718, 0.929128, 0.369712)","(-0.434824, -0.899676, -0.0388741)","(0.338443, -0.932175, -0.128478)","(-0.455835, -0.782248, 0.42462)","(0.492143, -0.686494, 0.535277)","(0.226259, -0.973658, -0.0282228)","(-0.000802363, -0.999836, 0.0181104)","(0, 0, 0)","(-0.0424494, -0.705283, -0.707654)",0
6.83333,"(0.0628138, -0.063494, -1.06098e-05)","(1.63914e-05, 0.983393, 0.181487)","(-0.376603, -0.92389, -0.0678058)","(0.224895, -0.959227, 0.171191)","(-0.382131, -0.78429, 0.488738)","(0.133001, -0.419445, 0.897985)","(0.152321, -0.98824, 0.0133929)","(0.0261881, -0.989267, 0.143757)","(0, 0, 0)","(0, 0, 0)",0
6.86667,"(0.071086, -0.0736547, -3.12231e-05)","(-0.00680815, 0.998863, 0.0471847)","(-0.316483, -0.943323, -0.099904)","(0.180192, -0.982681, 0.0432333)","(-0.425086, -0.771464, 0.47344)","(-0.0347547, -0.625683, 0.779303)","(0.108779, -0.992451, 0.056642)","(0.00581346, -0.979841, 0.199696)","(0, 0, 0)","(0, 0, 0)",0
6.9,"(0.0809256, -0.074666, -4.1534e-05)","(-0.0129976, 0.999759, -0.0176646)","(-0.379164, -0.921692, -0.0819703)","(0.154052, -0.981911, 0.110086)","(-0.663856, -0.589053, 0.460773)","(-0.167694, -0.630748, 0.757651)","(0.0935596, -0.991579, 0.089543)","(0.000809712, -0.974289, 0.225301)","(0, 0, 0)","(0, 0, 0)",0
6.93333,"(0.0896283, -0.0787252, -3.19123e-05)","(-0.0217792, 0.999318, 0.029811)","(-0.317238, -0.941375, -0.114771)","(0.136328, -0.990663, 0.00151106)","(-0.698413, -0.535028, 0.475358)","(-0.17892, -0.847572, 0.49961)","(0.0875816, -0.992092, 0.0899012)","(0.00287194, -0.97602, 0.217661)","(0, 0, 0)","(0, 0, 0)",0
6.96667,"(0.0984938, -0.0823826, -2.78254e-05)","(-0.0415412, 0.988895, 0.142695)","(-0.384904, -0.910302, -0.15231)","(0.174689, -0.98176, -0.0750432)","(-0.646309, -0.627154, 0.434698)","(-0.0673116, -0.882864, 0.46478)","(0.0856679, -0.992655, 0.0854236)","(0.00194283, -0.97881, 0.204763)","(0, 0, 0)","(0, 0, 0)",0
7,"(0.10431, -0.0852762, -3.88709e-05)","(-0.0710622, 0.965596, 0.25015)","(-0.441101, -0.878215, -0.184847)","(0.226045, -0.960195, -0.164101)","(-0.600459, -0.700807, 0.385122)","(0.0344777, -0.928758, 0.36908)","(0.0708637, -0.993959, 0.0838089)","(-0.00648021, -0.981781, 0.189905)","(0, 0, 0)","(0, 0, 0)",0
7.03333,"(0.111502, -0.0906303, -4.69171e-05)","(-0.101544, 0.96628, 0.236627)","(-0.492293, -0.857225, -0.15104)","(0.272737, -0.950966, -0.145874)","(-0.526856, -0.76479, 0.370834)","(0.109785, -0.877052, 0.467683)","(0.048646, -0.994596, 0.0917228)","(-0.0176131, -0.982558, 0.185121)","(0, 0, 0)","(0, 0, 0)",0
7.06667,"(0.116583, -0.0936354, -5.67144e-05)","(-0.133375, 0.969087, 0.20756)","(-0.467955, -0.86919, -0.159772)","(0.316205, -0.945677, -0.0755666)","(-0.524137, -0.764255, 0.37576)","(0.118271, -0.747318, 0.653856)","(0.030456, -0.993991, 0.105139)","(-0.0196406, -0.98249, 0.185277)","(0, 0, 0)","(0, 0, 0)",0
7.1,"(0.1229, -0.101371, -6.9107e-05)","(-0.153302, 0.97015, 0.187902)","(-0.454844, -0.874038, -0.170805)","(0.332364, -0.943145, 0.00351861)","(-0.520412, -0.748801, 0.410449)","(0.0967983, -0.584817, 0.805369)","(0.0254559, -0.991949, 0.124057)","(-0.0190925, -0.982502, 0.18527)","(0, 0, 0)","(0, 0, 0)",0
7.13333,"(0.128353, -0.112657, -7.30958e-05)","(-0.182225, 0.975495, 0.123303)","(-0.445716, -0.882007, -0.152972)","(0.385434, -0.90187, 0.195118)","(-0.568935, -0.681805, 0.459842)","(0.0739714, -0.344186, 0.935983)","(0.0207286, -0.989714, 0.141551)","(-0.0293868, -0.981402, 0.189702)","(0, 0, 0)","(0, 0, 0)",0
7.16667,"(0.1328, -0.120813, -7.4412e-05)","(-0.19691, 0.978091, 0.06756)","(-0.421675, -0.902033, -0.0923414)","(0.434952, -0.828705, 0.352227)","(-0.651012, -0.555389, 0.517422)","(0.109232, -0.197381, 0.974222)","(0.0162488, -0.987821, 0.154743)","(-0.0483196, -0.979501, 0.195559)","(0, 0, 0)","(0, 0, 0)",0
7.2,"(0.135169, -0.121268, -5.24568e-05)","(-0.210395, 0.977395, 0.0207958)","(-0.41589, -0.908208, -0.0468374)","(0.511287, -0.693753, 0.50724)","(-0.725423, -0.445651, 0.524554)","(0.140572, -0.0797122, 0.986856)","(0.0271885, -0.989002, 0.145382)","(-0.0676856, -0.979871, 0.18781)","(0, 0, 0)","(0, 0, 0)",0
7.23333,"(0.138, -0.0948157, -2.84289e-05)","(-0.20831, 0.977209, 0.0408584)","(-0.0852026, -0.990523, -0.107729)","(0.248099, -0.858152, 0.449468)","(-0.630533, -0.759862, 0.158236)","(-0.263498, -0.347883, 0.899748)","(0.0503676, -0.99869, -0.00897169)","(-0.0946534, -0.994126, 0.0524758)","(0, 0, 0)","(0, 0, 0)",1
7.26667,"(0.137975, -0.0618049, -3.14242e-06)","(-0.132535, 0.983276, 0.124909)","(0.0707484, -0.980303, -0.184395)","(-0.0240449, -0.958659, 0.283539)","(-0.274435, -0.939596, -0.204562)","(-0.329191, -0.912032, 0.244605)","(0.0119788, -0.983321, -0.181483)","(-0.195746, -0.974246, -0.111933)","(0, 0, 0)","(-0.0957298, -0.9424, -0.320496)",0
10.7333,"(0.138002, -0.0231319, 1.30556e-05)","(-0.0386918, 0.980613, 0.192096)","(0.186619, -0.958437, -0.215807)","(-0.328031, -0.940926, 0.0839922)","(-0.0145944, -0.958553, -0.28454)","(-0.356108, -0.884167, -0.302382)","(-0.0732417, -0.951096, -0.300086)","(-0.259481, -0.933527, -0.247381)","(0.0594369, -0.96794, -0.244047)","(-0.00193131, -0.951744, -0.306887)",1
10.7667,"(0.1387, 0.0136334, 2.98928e-05)","(0.0550417, 0.970328, 0.235443)","(-0.0918992, -0.981662, -0.167014)","(-0.279018, -0.9543, 0.107057)","(-0.214375, -0.930748, 0.296228)","(-0.484789, -0.860022, -0.159188)","(-0.182093, -0.953605, -0.239747)","(-0.278873, -0.934949, -0.219318)","(-0.0919668, -0.964827, -0.246274)","(0.0759012, -0.95296, -0.293438)",0
10.8,"(0.140141, 0.0446109, 2.8671e-05)","(0.0695017, 0.97085, 0.22939)","(-0.150637, -0.979573, -0.13321)","(-0.348565, -0.914542, 0.205223)","(-0.157556, -0.882265, 0.443605)","(-0.896418, -0.403197, 0.184031)","(-0.234407, -0.958693, -0.161127)","(-0.220989, -0.9645, -0.144578)","(-0.140924, -0.959808, -0.242711)","(0.184592, -0.948019, -0.259201)",0
10.8333,"(0.141357, 0.048882, 2.96442e-05)","(0.0729649, 0.968974, 0.236149)","(-0.160092, -0.976787, -0.142327)","(-0.368693, -0.90536, 0.210687)","(-0.124284, -0.855726, 0.502281)","(-0.911296, -0.310013, 0.270982)","(-0.276003, -0.954131, -0.115998)","(-0.19046, -0.97882, -0.0750736)","(-0.239652, -0.945877, -0.218824)","(0.233163, -0.946139, -0.224625)",0
10.8667,"(0.143537, 0.0522259, 3.16329e-05)","(0.0678732, 0.97558, 0.208895)","(-0.167689, -0.973113, -0.157896)","(-0.615249, -0.776398, 0.136656)","(-0.150619, -0.944367, 0.292376)","(-0.996867, -0.0272187, -0.0742656)","(-0.305539, -0.946602, -0.102913)","(-0.200882, -0.978561, -0.0454406)","(-0.262367, -0.948447, -0.1778)","(0.222139, -0.957975, -0.181489)",0
10.9,"(0.14551, 0.0534991, 4.00372e-05)","(0.0670171, 0.984573, 0.161634)","(-0.178602, -0.971122, -0.158189)","(-0.806677, -0.59084, -0.0134185)","(-0.187457, -0.95327, 0.236931)","(-0.581121, 0.404312, -0.70628)","(-0.331223, -0.939429, -0.0881135)","(-0.207987, -0.977582, -0.0327943)","(-0.285899, -0.949245, -0.131131)","(0.211686, -0.96755, -0.137972)",0
10.9333,"(0.14551, 0.0534991, 4.00372e-05)","(0.0609941, 0.992517, 0.10578)","(-0.208292, -0.968413, -0.137079)","(-0.930211, -0.362515, -0.0573654)","(-0.194921, -0.966842, 0.164989)","(-0.216089, 0.754867, -0.619259)","(-0.338021, -0.938548, -0.0697765)","(-0.218413, -0.975456, -0.0279419)","(-0.305937, -0.946487, -0.102786)","(0.201452, -0.973468, -0.108523)",0
10.9667,"(0.147999, 0.0550001, 5.13632e-05)","(0.0618869, 0.99317, 0.098912)","(-0.210427, -0.967897, -0.13746)","(-0.928649, -0.367275, -0.0521599)","(-0.192852, -0.967497, 0.163578)","(-0.208713, 0.773423, -0.598545)","(-0.340643, -0.938105, -0.0626258)","(-0.21673, -0.975859, -0.0269532)","(-0.301098, -0.948754, -0.0959447)","(0.20835, -0.97329, -0.0964242)",0
11,"(0.147999, 0.0550001, 5.13632e-05)","(0.0637272, 0.992902, 0.100418)","(-0.213353, -0.967689, -0.134381)","(-0.927022, -0.370129, -0.0602892)","(-0.184122, -0.970566, 0.155246)","(-0.195588, 0.781953, -0.591857)","(-0.343659, -0.937045, -0.0620037)","(-0.212591, -0.97668, -0.0300206)","(-0.29637, -0.949786, -0.100356)","(0.213694, -0.971844, -0.0992719)",0
11.0333,"(0.147999, 0.0550001, 5.13632e-05)","(0.0656196, 0.993632, 0.0915971)","(-0.214322, -0.967816, -0.1319)","(-0.933591, -0.351459, -0.0698826)","(-0.16907, -0.973516, 0.15389)","(-0.188572, 0.792712, -0.579697)","(-0.345417, -0.936262, -0.0640314)","(-0.205999, -0.977977, -0.0335532)","(-0.294366, -0.950046, -0.103741)","(0.213696, -0.97162, -0.101431)",0
11.0667,"(0.147999, 0.0550001, 5.13632e-05)","(0.0679426, 0.994256, 0.0826995)","(-0.214052, -0.967718, -0.133054)","(-0.94137, -0.329761, -0.0712816)","(-0.164803, -0.97336, 0.159408)","(-0.194858, 0.789801, -0.581588)","(-0.347444, -0.93532, -0.0667709)","(-0.199079, -0.979281, -0.0371064)","(-0.294943, -0.949605, -0.106112)","(0.211203, -0.971747, -0.105365)",0
11.1,"(0.147999, 0.0550001, 5.13632e-05)","(0.0708052, 0.994543, 0.0766182)","(-0.211281, -0.967404, -0.139608)","(-0.948467, -0.31126, -0.0593922)","(-0.162089, -0.972961, 0.164545)","(-0.213734, 0.794837, -0.567937)","(-0.349126, -0.934366, -0.0712086)","(-0.193249, -0.980353, -0.0395225)","(-0.295666, -0.94899, -0.109546)","(0.209466, -0.971932, -0.107112)",0
11.1333,"(0.147999, 0.0550001, 5.13632e-05)","(0.0739902, 0.994892, 0.0686697)","(-0.206485, -0.967814, -0.143878)","(-0.951736, -0.304126, -0.0413106)","(-0.154612, -0.97382, 0.166645)","(-0.227844, 0.800966, -0.553662)","(-0.350501, -0.933423, -0.0766231)","(-0.186986, -0.981378, -0.0439792)","(-0.295172, -0.947751, -0.121001)","(0.211653, -0.970694, -0.113824)",0
11.1667,"(0.147999, 0.0550001, 5.13632e-05)","(0.0726034, 0.995861, 0.0546845)","(-0.201447, -0.969845, -0.137184)","(-0.9564, -0.286256, -0.0579359)","(-0.154991, -0.97454, 0.162019)","(-0.227143, 0.771636, -0.594125)","(-0.354635, -0.931741, -0.0780631)","(-0.179165, -0.982721, -0.0464746)","(-0.29593, -0.947578, -0.120502)","(0.212872, -0.970784, -0.110747)",0
11.2,"(0.147999, 0.0550001, 5.13632e-05)","(0.0703311, 0.996609, 0.0427012)","(-0.196935, -0.972507, -0.124282)","(-0.95953, -0.26936, -0.0821378)","(-0.167046, -0.97433, 0.150921)","(-0.208538, 0.732717, -0.647795)","(-0.360516, -0.929512, -0.0776859)","(-0.170905, -0.984091, -0.0485335)","(-0.29691, -0.947913, -0.115349)","(0.213781, -0.970971, -0.107302)",0
11.2333,"(0.147999, 0.0550001, 5.13632e-05)","(0.067202, 0.996944, 0.0398359)","(-0.197237, -0.973709, -0.11397)","(-0.960463, -0.252853, -0.116521)","(-0.178748, -0.973693, 0.141316)","(-0.178701, 0.690019, -0.701384)","(-0.369519, -0.926209, -0.0747828)","(-0.166835, -0.984832, -0.0476577)","(-0.297855, -0.949074, -0.102667)","(0.21493, -0.971797, -0.0970374)",0
11.2667,"(0.147271, 0.0570867, 5.57054e-05)","(0.0671822, 0.996578, 0.0481485)","(-0.198924, -0.973211, -0.115281)","(-0.961261, -0.247514, -0.121301)","(-0.191421, -0.972689, 0.131277)","(-0.161864, 0.687319, -0.708091)","(-0.378068, -0.922724, -0.0751279)","(-0.166041, -0.984952, -0.047955)","(-0.297605, -0.949379, -0.100556)","(0.218047, -0.971472, -0.09326)",0
11.3,"(0.147271, 0.0570867, 5.57054e-05)","(0.0672176, 0.996288, 0.0537798)","(-0.201889, -0.972197, -0.118635)","(-0.961982, -0.242432, -0.125769)","(0, 0, 0)","(-0.156708, 0.688099, -0.708493)","(-0.384533, -0.919999, -0.0757371)","(-0.166858, -0.984814, -0.047954)","(-0.29781, -0.949523, -0.0985627)","(0.219919, -0.971456, -0.0889369)",0
11.3333,"(0.147271, 0.0570867, 5.57054e-05)","(0.0678455, 0.996164, 0.0552598)","(-0.208423, -0.970346, -0.122432)","(-0.963844, -0.235057, -0.125511)","(0, 0, 0)","(-0.14206, 0.690632, -0.709117)","(-0.388797, -0.918179, -0.0760571)","(-0.16611, -0.98485, -0.0497783)","(-0.298883, -0.949368, -0.0967904)","(0.220261, -0.971677, -0.085604)",0
11.3667,"(0.147271, 0.0570867, 5.57054e-05)","(0.0689265, 0.99636, 0.0501673)","(-0.215272, -0.968957, -0.121575)","(-0.965227, -0.228052, -0.127783)","(0, 0, 0)","(-0.131011, 0.685695, -0.716002)","(-0.391104, -0.917167, -0.0764367)","(-0.164518, -0.984978, -0.0524602)","(-0.300353, -0.948985, -0.0960009)","(0.21943, -0.971826, -0.0860462)",0
11.4,"(0.147271, 0.0570867, 5.57054e-05)","(0.0697343, 0.996395, 0.048308)","(-0.222578, -0.96743, -0.120577)","(-0.965044, -0.224865, -0.13463)","(0, 0, 0)","(-0.11616, 0.673125, -0.730349)","(-0.393646, -0.916051, -0.0767637)","(-0.164411, -0.984837, -0.0553649)","(-0.301047, -0.94885, -0.095152)","(0.220916, -0.971435, -0.0866607)",0
11.4333,"(0.147271, 0.0570867, 5.57054e-05)","(0.0694748, 0.996494, 0.0466091)","(-0.22352, -0.967399, -0.119075)","(-0.96276, -0.226199, -0.148077)","(0, 0, 0)","(-0.117867, 0.660391, -0.741614)","(-0.395008, -0.915474, -0.0766528)","(-0.166297, -0.984485, -0.0559944)","(-0.301758, -0.94881, -0.0932794)","(0.222876, -0.971081, -0.0856055)",0
11.4667,"(0.147271, 0.0570867, 5.57054e-05)","(0.0689883, 0.996821, 0.0398492)","(-0.222101, -0.968413, -0.113347)","(-0.95923, -0.23153, -0.162084)","(0, 0, 0)","(-0.120292, 0.650859, -0.749608)","(-0.394223, -0.915902, -0.0755783)","(-0.168468, -0.984208, -0.0543335)","(-0.302772, -0.948795, -0.0900976)","(0.224762, -0.971027, -0.0811684)",0
11.5,"(0.147271, 0.0570867, 5.57054e-05)","(0.0666671, 0.997222, 0.0332335)","(-0.221867, -0.968975, -0.108912)","(-0.957085, -0.234787, -0.169891)","(0, 0, 0)","(-0.114617, 0.649156, -0.75197)","(-0.394009, -0.916179, -0.0733001)","(-0.170526, -0.984017, -0.0512925)","(-0.303132, -0.949262, -0.0837391)","(0.226237, -0.971313, -0.0732616)",0
11.5333,"(0.147271, 0.0570867, 5.57054e-05)","(0.0642617, 0.997545, 0.0278413)","(-0.222125, -0.969244, -0.105957)","(-0.956693, -0.237076, -0.168917)","(0, 0, 0)","(-0.107643, 0.656116, -0.746944)","(-0.394199, -0.916282, -0.0709541)","(-0.174117, -0.983582, -0.0474242)","(-0.302558, -0.950009, -0.0770755)","(0.229136, -0.971336, -0.0632613)",0
11.5667,"(0.147271, 0.0570867, 5.57054e-05)","(0.0615862, 0.997641, 0.0303271)","(-0.222445, -0.968706, -0.110125)","(-0.958926, -0.236039, -0.157313)","(0, 0, 0)","(-0.0943707, 0.676065, -0.730774)","(-0.396277, -0.915627, -0.0677639)","(-0.180526, -0.982595, -0.0437906)","(-0.301475, -0.95091, -0.0698749)","(0.234652, -0.970658, -0.0525483)",0
11.6,"(0.147271, 0.0570867, 5.57054e-05)","(0.0605025, 0.997536, 0.0355079)","(-0.220756, -0.968361, -0.116375)","(-0.960608, -0.23607, -0.146638)","(0, 0, 0)","(-0.083779, 0.693371, -0.715694)","(-0.398183, -0.914985, -0.0652183)","(-0.187252, -0.981435, -0.0415055)","(-0.303752, -0.95039, -0.0670276)","(0.240765, -0.96947, -0.0464855)",0
11.6333,"(0.147271, 0.0570867, 5.57054e-05)","(0.059735, 0.997402, 0.0402493)","(-0.218395, -0.968135, -0.122552)","(-0.961775, -0.236794, -0.137539)","(0, 0, 0)","(-0.0743211, 0.706645, -0.703654)","(-0.399941, -0.91439, -0.0627464)","(-0.191821, -0.980621, -0.0398516)","(-0.307107, -0.949405, -0.0656935)","(0.244406, -0.968713, -0.0431315)",0
11.6667,"(0.147271, 0.0570867, 5.57054e-05)","(0.0592812, 0.997319, 0.0428989)","(-0.217012, -0.967904, -0.126759)","(-0.961703, -0.238134, -0.135718)","(0, 0, 0)","(-0.0665193, 0.710552, -0.700493)","(-0.40141, -0.913819, -0.0616746)","(-0.193573, -0.980299, -0.0392946)","(-0.310578, -0.948223, -0.0664383)","(0.245189, -0.968502, -0.0434376)",0
11.7,"(0.147271, 0.0570867, 5.57054e-05)","(0.0594258, 0.997327, 0.0425221)","(-0.21684, -0.96781, -0.127766)","(-0.960766, -0.240142, -0.13878)","(0, 0, 0)","(-0.0616731, 0.707645, -0.703872)","(-0.402085, -0.913567, -0.0610199)","(-0.193831, -0.980268, -0.0387722)","(-0.311643, -0.947871, -0.0664809)","(0.244413, -0.968711, -0.0431473)",0
11.7333,"(0.147271, 0.0570867, 5.57054e-05)","(0.0598187, 0.997327, 0.0419588)","(-0.217473, -0.967662, -0.127814)","(-0.959637, -0.241366, -0.144359)","(0, 0, 0)","(-0.0576497, 0.702016, -0.709824)","(-0.402553, -0.913387, -0.0606196)","(-0.193717, -0.980295, -0.0386717)","(-0.312148, -0.947705, -0.0664764)","(0.243823, -0.968858, -0.0431874)",0
11.7667,"(0.147271, 0.0570867, 5.57054e-05)","(0.0603124, 0.99733, 0.0411625)","(-0.218665, -0.967506, -0.126954)","(-0.958698, -0.240743, -0.151464)","(0, 0, 0)","(-0.0543004, 0.694722, -0.717225)","(-0.402985, -0.913212, -0.0603953)","(-0.193582, -0.980323, -0.0386514)","(-0.312228, -0.947678, -0.0664843)","(0.243073, -0.96903, -0.043537)",0
11.8,"(0.147271, 0.0570867, 5.57054e-05)","(0.0606727, 0.997341, 0.0403691)","(-0.219897, -0.967392, -0.125689)","(-0.957773, -0.239727, -0.158752)","(0, 0, 0)","(-0.051929, 0.688447, -0.723425)","(-0.403396, -0.913034, -0.0603405)","(-0.193498, -0.980339, -0.0386613)","(-0.311963, -0.947757, -0.0666024)","(0.242114, -0.96924, -0.0442213)",0
11.8333,"(0.147271, 0.0570867, 5.57054e-05)","(0.0608393, 0.997357, 0.0397194)","(-0.221272, -0.967233, -0.124496)","(-0.957478, -0.237747, -0.163439)","(0, 0, 0)","(-0.049969, 0.685622, -0.726241)","(-0.403741, -0.912882, -0.0603286)","(-0.193453, -0.980346, -0.0386927)","(-0.311621, -0.947859, -0.0667549)","(0.240765, -0.96952, -0.0454198)",0
11.8667,"(0.147271, 0.0570867, 5.57054e-05)","(0.0607942, 0.997377, 0.039275)","(-0.222754, -0.966993, -0.123711)","(-0.957943, -0.234376, -0.165566)","(0, 0, 0)","(-0.0472769, 0.685585, -0.726456)","(-0.404102, -0.912724, -0.0603082)","(-0.193361, -0.980362, -0.0387421)","(-0.31125, -0.947974, -0.0668536)","(0.239358, -0.969817, -0.046497)",0
11.9,"(0.147271, 0.0570867, 5.57054e-05)","(0.0607177, 0.997398, 0.0388732)","(-0.223919, -0.966795, -0.123155)","(-0.958933, -0.229397, -0.166807)","(0, 0, 0)","(-0.0455166, 0.685291, -0.726846)","(-0.404058, -0.912744, -0.0602967)","(-0.193163, -0.980405, -0.0386513)","(-0.310739, -0.948138, -0.0669061)","(0.237995, -0.970109, -0.0474083)",0
11.9333,"(0.147271, 0.0570867, 5.57054e-05)","(0.0605739, 0.997433, 0.0381736)","(-0.224783, -0.966704, -0.122297)","(-0.959921, -0.224013, -0.168435)","(0, 0, 0)","(-0.0444077, 0.683801, -0.728316)","(-0.403562, -0.912961, -0.0603322)","(-0.192884, -0.980467, -0.0384703)","(-0.310032, -0.94837, -0.0668959)","(0.236891, -0.970363, -0.0477259)",0
11.9667,"(0.147271, 0.0570867, 5.57054e-05)","(0.0605946, 0.997465, 0.037297)","(-0.225448, -0.966688, -0.121194)","(-0.960437, -0.22, -0.170767)","(0, 0, 0)","(-0.0449004, 0.681364, -0.730566)","(-0.402599, -0.91337, -0.0605702)","(-0.192541, -0.980544, -0.0382317)","(-0.309174, -0.94865, -0.0668882)","(0.235983, -0.970582, -0.047785)",0
12,"(0.147271, 0.0570867, 5.57054e-05)","(0.0608781, 0.997475, 0.0365793)","(-0.225164, -0.966865, -0.120307)","(-0.960496, -0.219153, -0.171518)","(0, 0, 0)","(-0.0457358, 0.681492, -0.730395)","(-0.401779, -0.913658, -0.061666)","(-0.191861, -0.98068, -0.0381488)","(-0.307819, -0.949027, -0.0677882)","(0.234845, -0.970855, -0.0478334)",0
12.0333,"(0.147271, 0.0570867, 5.57054e-05)","(0.0613014, 0.997454, 0.0364354)","(-0.225108, -0.96693, -0.119883)","(-0.960245, -0.220151, -0.171647)","(0, 0, 0)","(-0.0471072, 0.682781, -0.729103)","(-0.401105, -0.91386, -0.0630411)","(-0.190776, -0.9809, -0.0379451)","(-0.305839, -0.949582, -0.068974)","(0.233127, -0.971271, -0.0478021)",0
12.0667,"(0.147271, 0.0570867, 5.57054e-05)","(0.0615856, 0.997429, 0.036643)","(-0.222267, -0.967641, -0.119446)","(-0.95992, -0.221751, -0.171408)","(0, 0, 0)","(-0.0487316, 0.683833, -0.728009)","(-0.400469, -0.914055, -0.0642521)","(-0.189619, -0.981163, -0.036934)","(-0.302732, -0.950495, -0.0700928)","(0.231159, -0.971791, -0.0467764)",0
12.1,"(0.147271, 0.0570867, 5.57054e-05)","(0.0614875, 0.997422, 0.0370069)","(-0.219806, -0.968351, -0.118245)","(-0.959552, -0.222342, -0.172696)","(0, 0, 0)","(-0.0501957, 0.683118, -0.728581)","(-0.399491, -0.914415, -0.0652073)","(-0.188485, -0.981432, -0.0355497)","(-0.299357, -0.951504, -0.0708952)","(0.229007, -0.972353, -0.0456739)",0
12.1333,"(0.147271, 0.0570867, 5.57054e-05)","(0.0611203, 0.997427, 0.0374604)","(-0.218587, -0.968709, -0.117573)","(-0.959158, -0.222533, -0.174629)","(0, 0, 0)","(-0.0515017, 0.681096, -0.73038)","(-0.398266, -0.914879, -0.0661795)","(-0.187668, -0.981652, -0.0337513)","(-0.295876, -0.952537, -0.0716282)","(0.227121, -0.972837, -0.0447595)",0
12.1667,"(0.147271, 0.0570867, 5.57054e-05)","(0.0606165, 0.997425, 0.0383184)","(-0.216292, -0.969337, -0.116637)","(-0.958857, -0.222412, -0.176427)","(0, 0, 0)","(-0.0523353, 0.679526, -0.731783)","(-0.397066, -0.915317, -0.0673304)","(-0.187049, -0.981811, -0.0325477)","(-0.293414, -0.953229, -0.0725447)","(0.225282, -0.973258, -0.0449043)",0
12.2,"(0.147271, 0.0570867, 5.57054e-05)","(0.0601639, 0.9974, 0.0396682)","(-0.214057, -0.9699, -0.116078)","(-0.958809, -0.222068, -0.177121)","(0, 0, 0)","(-0.0520387, 0.678773, -0.732502)","(-0.396177, -0.915642, -0.0681471)","(-0.186896, -0.981867, -0.0317399)","(-0.291998, -0.953599, -0.0733951)","(0.223717, -0.973594, -0.045452)",0
12.2333,"(0.147271, 0.0570867, 5.57054e-05)","(0.0598161, 0.997365, 0.0410561)","(-0.212285, -0.970292, -0.116053)","(-0.959001, -0.221665, -0.176582)","(0, 0, 0)","(-0.0507619, 0.678845, -0.732525)","(-0.395679, -0.915802, -0.0688862)","(-0.187048, -0.981846, -0.0315016)","(-0.291519, -0.953692, -0.0740774)","(0.222431, -0.973863, -0.0459924)",0
12.2667,"(0.147271, 0.0570867, 5.57054e-05)","(0.0595981, 0.997331, 0.0421775)","(-0.21111, -0.970559, -0.115968)","(-0.959335, -0.220839, -0.175801)","(0, 0, 0)","(-0.0490646, 0.678781, -0.7327)","(-0.395452, -0.915857, -0.0694567)","(-0.187258, -0.981808, -0.0314323)","(-0.291405, -0.953691, -0.0745474)","(0.221545, -0.974044, -0.0464338)",0
12.3,"(0.147271, 0.0570867, 5.57054e-05)","(0.0594419, 0.997316, 0.0427377)","(-0.210394, -0.970752, -0.115651)","(-0.959631, -0.219622, -0.175711)","(0, 0, 0)","(-0.047897, 0.678223, -0.733294)","(-0.39527, -0.915912, -0.0697672)","(-0.187477, -0.98177, -0.0313098)","(-0.291448, -0.953681, -0.0745032)","(0.221081, -0.974142, -0.0465815)",0
12.3333,"(0.147271, 0.0570867, 5.57054e-05)","(0.0594376, 0.997307, 0.04297)","(-0.210103, -0.970892, -0.115006)","(-0.959881, -0.217693, -0.176742)","(0, 0, 0)","(-0.0473025, 0.677004, -0.734457)","(-0.395042, -0.915996, -0.0699511)","(-0.187645, -0.981738, -0.0313018)","(-0.291569, -0.953623, -0.0747766)","(0.220857, -0.974151, -0.0474611)",0
