time,root_position,root_right,root_up,root_forward,chest_right,chest_up,chest_forward,neck,shoulder_l,shoulder_r,elbow_l,elbow_r,hip_l,hip_r,knee_l,knee_r,is_pattern
45.3787,"(0.144827, 0.0627101, -2.03315e-05)","(0.487634, 0.172293, 0.855879)","(-0.541011, 0.829267, 0.140082)","(-0.684166, -0.53184, 0.499062)","(0.505846, 0.18676, 0.842164)","(-0.541011, 0.829267, 0.140082)","(-0.670489, -0.527308, 0.521911)","(-0.541011, 0.829267, 0.140082)","(-0.512279, -0.586441, 0.627421)","(-0.802358, -0.448299, 0.394016)","(-0.0734733, 0.560802, 0.824684)","(-0.915436, 0.397431, -0.0634506)","(-0.280699, -0.942953, 0.179016)","(-0.249551, -0.966143, 0.0655053)","(0.137577, -0.98682, -0.0852033)","(0.147224, -0.987698, -0.052706)",0
45.412,"(0.139759, 0.067175, -2.00894e-05)","(0.535977, 0.1501, 0.830782)","(-0.475516, 0.867097, 0.148416)","(-0.696723, -0.475051, 0.537497)","(0.576724, 0.17921, 0.79704)","(-0.475516, 0.867097, 0.148416)","(-0.663208, -0.464584, 0.586785)","(-0.475516, 0.867097, 0.148416)","(-0.572262, -0.527006, 0.628317)","(-0.809843, -0.458848, 0.365532)","(-0.0409786, 0.600562, 0.798527)","(-0.832981, 0.54324, -0.105039)","(-0.234868, -0.955409, 0.17897)","(-0.222789, -0.972823, 0.0630843)","(0.153659, -0.986192, -0.0617678)","(0.14213, -0.988805, -0.04543)",0
45.4454,"(0.13338, 0.0713188, -2.42013e-05)","(0.583796, 0.1405, 0.799651)","(-0.405587, 0.904308, 0.133137)","(-0.703085, -0.402925, 0.585938)","(0.636719, 0.166438, 0.75292)","(-0.405587, 0.904308, 0.133137)","(-0.656213, -0.393017, 0.644144)","(-0.405587, 0.904308, 0.133137)","(-0.62486, -0.496117, 0.602842)","(-0.801372, -0.489514, 0.343772)","(-0.0188851, 0.624855, 0.780513)","(-0.721622, 0.681399, -0.122301)","(-0.162086, -0.972791, 0.165548)","(-0.199688, -0.978679, 0.0480818)","(0.159463, -0.986491, -0.0375065)","(0.128317, -0.990929, -0.039942)",0
45.4788,"(0.12628, 0.0752156, -3.14878e-05)","(0.653887, 0.148997, 0.741776)","(-0.330929, 0.939045, 0.0931715)","(-0.681793, -0.307151, 0.66394)","(0.731702, 0.183681, 0.65641)","(-0.330929, 0.939045, 0.0931715)","(-0.597387, -0.287131, 0.748789)","(-0.330929, 0.939045, 0.0931715)","(-0.622608, -0.493576, 0.607241)","(-0.769916, -0.500988, 0.395272)","(0.0261473, 0.652536, 0.757306)","(-0.661282, 0.747463, -0.0632813)","(-0.0903014, -0.986423, 0.137167)","(-0.170313, -0.985053, 0.0257728)","(0.169323, -0.984467, -0.0464097)","(0.129602, -0.989958, -0.0564443)",0
45.5121,"(0.11885, 0.0793038, -3.71637e-05)","(0.73042, 0.160897, 0.663776)","(-0.248161, 0.968458, 0.0224719)","(-0.63834, -0.18189, 0.747956)","(0.789234, 0.184035, 0.585868)","(-0.248161, 0.968458, 0.0224719)","(-0.561556, -0.163583, 0.811108)","(-0.248161, 0.968458, 0.0224719)","(-0.71332, -0.557267, 0.425005)","(-0.711661, -0.531551, 0.459339)","(0.0407589, 0.816641, 0.575705)","(-0.604634, 0.795423, 0.0414741)","(-0.0258139, -0.995918, 0.0864903)","(-0.141615, -0.989909, 0.00506568)","(0.179487, -0.979889, -0.0871946)","(0.129899, -0.988723, -0.0745138)",0
45.5455,"(0.111801, 0.0828446, -3.82414e-05)","(0.802552, 0.153788, 0.57642)","(-0.167927, 0.984998, -0.0397464)","(-0.572118, -0.0666963, 0.817455)","(0.831256, 0.160714, 0.532151)","(-0.167927, 0.984998, -0.0397464)","(-0.528572, -0.0572661, 0.846955)","(-0.167927, 0.984998, -0.0397464)","(-0.702265, -0.591999, 0.395426)","(-0.621766, -0.566048, 0.541291)","(0.0584327, 0.85301, 0.518613)","(-0.557028, 0.821663, 0.120792)","(0.0203694, -0.999193, 0.0346087)","(-0.115126, -0.993346, -0.00312859)","(0.196047, -0.973219, -0.120043)","(0.131427, -0.986095, -0.101704)",0
45.5789,"(0.105903, 0.0854276, -4.11224e-05)","(0.852424, 0.1264, 0.507342)","(-0.102954, 0.991683, -0.0772345)","(-0.511951, 0.0118833, 0.858933)","(0.856879, 0.126561, 0.499741)","(-0.102954, 0.991683, -0.0772345)","(-0.504457, 0.0133429, 0.863334)","(-0.102954, 0.991683, -0.0772345)","(-0.633309, -0.634865, 0.442567)","(-0.516427, -0.632951, 0.57678)","(0.0809329, 0.84251, 0.532566)","(-0.493086, 0.852373, 0.174147)","(0.0736868, -0.997281, 2.14621e-05)","(-0.0999973, -0.994987, 0.00106361)","(0.204379, -0.971734, -0.118161)","(0.133524, -0.98515, -0.107941)",0
45.6122,"(0.100679, 0.087333, -4.13876e-05)","(0.889943, 0.093727, 0.446337)","(-0.0595953, 0.993896, -0.0928398)","(-0.451863, 0.0551093, 0.890384)","(0.889155, 0.0941078, 0.447826)","(-0.0595953, 0.993896, -0.0928398)","(-0.453396, 0.0552115, 0.889598)","(-0.0595953, 0.993896, -0.0928398)","(-0.420363, -0.665092, 0.61721)","(-0.366913, -0.7139, 0.596424)","(0.111969, 0.702166, 0.703154)","(-0.446457, 0.855017, 0.26386)","(0.0996876, -0.994957, -0.0110738)","(-0.0933764, -0.995591, 0.0089073)","(0.204386, -0.971785, -0.117728)","(0.134963, -0.982709, -0.12676)",0
45.6456,"(0.0963871, 0.08768, -4.07413e-05)","(0.920473, 0.0607015, 0.386063)","(-0.0221523, 0.993895, -0.108081)","(-0.389712, 0.0896128, 0.916566)","(0.918159, 0.0610713, 0.391478)","(-0.0221523, 0.993895, -0.108081)","(-0.395134, 0.0890898, 0.914293)","(-0.0221523, 0.993895, -0.108081)","(-0.266159, -0.712893, 0.648801)","(-0.223203, -0.784618, 0.578407)","(0.142197, 0.648677, 0.747661)","(-0.394158, 0.830062, 0.394507)","(0.112265, -0.99359, -0.0132591)","(-0.090546, -0.995862, 0.00776752)","(0.197747, -0.96897, -0.1483)","(0.135236, -0.975404, -0.174062)",0
45.679,"(0.0933507, 0.0870164, -4.28798e-05)","(0.944009, 0.0288094, 0.32866)","(0.0126931, 0.991898, -0.126398)","(-0.329175, 0.122255, 0.936321)","(0.946147, 0.027682, 0.322551)","(0.0126931, 0.991898, -0.126398)","(-0.322979, 0.122026, 0.938507)","(0.0126931, 0.991898, -0.126398)","(-0.16304, -0.786173, 0.596112)","(-0.0948817, -0.834954, 0.542078)","(0.17864, 0.599088, 0.7805)","(-0.364545, 0.76897, 0.525159)","(0.116833, -0.992994, -0.0177107)","(-0.0954943, -0.995413, 0.00584582)","(0.193601, -0.962098, -0.192057)","(0.127322, -0.969677, -0.208603)",0
45.7123,"(0.0913886, 0.085317, -4.75734e-05)","(0.958787, 0.00144373, 0.284123)","(0.0400615, 0.989056, -0.141997)","(-0.281049, 0.147221, 0.948334)","(0.962452, -0.000526727, 0.271451)","(0.0400615, 0.989056, -0.141997)","(-0.268236, 0.147166, 0.952046)","(0.0400615, 0.989056, -0.141997)","(-0.0719385, -0.831845, 0.550326)","(-0.0312794, -0.858828, 0.511308)","(0.181818, 0.550959, 0.814485)","(-0.374622, 0.696314, 0.612213)","(0.119135, -0.992758, -0.0154482)","(-0.103252, -0.994648, 0.00375124)","(0.191431, -0.953649, -0.232181)","(0.118277, -0.960501, -0.25189)",0
45.7457,"(0.0898147, 0.0833043, -4.85049e-05)","(0.967724, -0.0140911, 0.251619)","(0.0551544, 0.98577, -0.158793)","(-0.245771, 0.167486, 0.954749)","(0.972544, -0.0174928, 0.23206)","(0.0551543, 0.98577, -0.158793)","(-0.225945, 0.167157, 0.959691)","(0.0551544, 0.98577, -0.158793)","(-0.0238022, -0.870869, 0.490939)","(0.00579872, -0.858733, 0.51239)","(0.188703, 0.524108, 0.830483)","(-0.393686, 0.640412, 0.659458)","(0.113917, -0.993474, -0.00564643)","(-0.112728, -0.993542, 0.0129301)","(0.191513, -0.9472, -0.257166)","(0.110468, -0.958474, -0.262914)",0
45.7791,"(0.0898147, 0.0833043, -4.85049e-05)","(0.97427, -0.021283, 0.224377)","(0.0613297, 0.982794, -0.174227)","(-0.216787, 0.183452, 0.958827)","(0.978518, -0.0251503, 0.204624)","(0.0613297, 0.982794, -0.174227)","(-0.196699, 0.182954, 0.963243)","(0.0613297, 0.982794, -0.174227)","(-0.0147277, -0.891496, 0.45279)","(0.0544742, -0.849608, 0.524595)","(0.189474, 0.516257, 0.835212)","(-0.414955, 0.600877, 0.683198)","(0.107003, -0.994224, 0.00833002)","(-0.118314, -0.992766, 0.0204284)","(0.18612, -0.943978, -0.272517)","(0.101173, -0.952941, -0.285775)",0
45.8124,"(0.088858, 0.080569, -4.38777e-05)","(0.981496, -0.0298426, 0.189143)","(0.0653985, 0.98037, -0.186004)","(-0.179877, 0.194925, 0.964183)","(0.98688, -0.0363011, 0.157321)","(0.0653985, 0.98037, -0.186004)","(-0.147477, 0.193834, 0.969886)","(0.0653985, 0.98037, -0.186004)","(-0.0499666, -0.872524, 0.486009)","(0.103557, -0.814375, 0.571025)","(0.224356, 0.518084, 0.825381)","(-0.424537, 0.579849, 0.695372)","(0.101251, -0.994677, 0.0191074)","(-0.123361, -0.991962, 0.0281763)","(0.173027, -0.94187, -0.287997)","(0.096942, -0.947088, -0.305985)",0
45.8458,"(0.088858, 0.080569, -4.38777e-05)","(0.988704, -0.0367003, 0.145321)","(0.0635263, 0.981466, -0.180798)","(-0.135945, 0.188106, 0.972695)","(0.99478, -0.0467838, 0.0906899)","(0.0635263, 0.981466, -0.180798)","(-0.0804792, 0.185872, 0.979272)","(0.0635263, 0.981466, -0.180798)","(-0.0987009, -0.824044, 0.557861)","(0.143605, -0.76552, 0.627181)","(0.260624, 0.518242, 0.814555)","(-0.422398, 0.565986, 0.707983)","(0.0983206, -0.994891, 0.0228911)","(-0.12693, -0.991297, 0.0349074)","(0.153164, -0.944127, -0.29183)","(0.0949903, -0.944261, -0.315194)",0
45.8792,"(0.088858, 0.080569, -4.38777e-05)","(0.995234, -0.0412838, 0.0883466)","(0.0566525, 0.984982, -0.163098)","(-0.0800884, 0.167631, 0.982591)","(0.998501, -0.0539782, 0.00906475)","(0.0566525, 0.984982, -0.163098)","(0.000141047, 0.163953, 0.986468)","(0.0566525, 0.984982, -0.163098)","(-0.199957, -0.776252, 0.597871)","(0.196055, -0.706577, 0.679935)","(0.29169, 0.523695, 0.800412)","(-0.415025, 0.556533, 0.71974)","(0.0942178, -0.995346, 0.0202141)","(-0.130086, -0.990645, 0.0412241)","(0.119716, -0.944869, -0.304779)","(0.0909232, -0.943275, -0.31932)",0
45.9125,"(0.0900601, 0.0779919, -3.19533e-05)","(0.998848, -0.0333127, 0.0345388)","(0.038332, 0.988526, -0.146108)","(-0.0291778, 0.147923, 0.988568)","(0.997157, -0.047081, -0.0588298)","(0.038332, 0.988526, -0.146108)","(0.0651099, 0.144031, 0.987429)","(0.038332, 0.988526, -0.146108)","(-0.339247, -0.720194, 0.605171)","(0.289021, -0.654642, 0.698506)","(0.2914, 0.55856, 0.776593)","(-0.363832, 0.599262, 0.7131)","(0.0779472, -0.996904, 0.0103674)","(-0.132364, -0.990167, 0.0452639)","(0.076665, -0.944178, -0.320391)","(0.0827269, -0.943555, -0.320717)",0
45.9459,"(0.0900601, 0.0779919, -3.19533e-05)","(0.999852, -0.0149944, -0.00841274)","(0.0138977, 0.991264, -0.13116)","(0.0104641, 0.131699, 0.991234)","(0.995181, -0.0264136, -0.0944326)","(0.0138977, 0.991264, -0.13116)","(0.0971792, 0.129608, 0.986792)","(0.0138977, 0.991264, -0.13116)","(-0.507227, -0.666764, 0.546028)","(0.415545, -0.617935, 0.667443)","(0.234402, 0.605966, 0.760172)","(-0.257984, 0.663006, 0.702757)","(0.0539332, -0.998544, 0.000745114)","(-0.134749, -0.989897, 0.0441242)","(0.0466975, -0.93668, -0.347058)","(0.0709407, -0.937755, -0.339975)",0
45.9793,"(0.0926551, 0.0751794, -2.82211e-05)","(0.999327, 0.0140298, -0.0338944)","(-0.0173932, 0.993745, -0.110313)","(0.0329171, 0.111105, 0.993263)","(0.994566, 0.00574545, -0.103946)","(-0.0173932, 0.993745, -0.110313)","(0.103458, 0.11143, 0.988372)","(-0.0173932, 0.993745, -0.110313)","(-0.633785, -0.603812, 0.483454)","(0.539423, -0.600086, 0.590694)","(0.135333, 0.657256, 0.741417)","(-0.110259, 0.718542, 0.686687)","(0.0246524, -0.999691, -0.00307162)","(-0.136923, -0.989796, 0.0394582)","(0.0257387, -0.929787, -0.367198)","(0.0603976, -0.92639, -0.371689)",0
46.0126,"(0.0945575, 0.0726144, -2.6679e-05)","(0.997676, 0.0470489, -0.0492899)","(-0.0501863, 0.996392, -0.0684467)","(0.0470375, 0.0709642, 0.996369)","(0.992097, 0.0421575, -0.118183)","(-0.0501863, 0.996392, -0.0684467)","(0.116029, 0.0741863, 0.990471)","(-0.0501863, 0.996392, -0.0684467)","(-0.714973, -0.56908, 0.406154)","(0.64062, -0.594946, 0.485433)","(0.0472712, 0.663556, 0.746632)","(0.0294859, 0.72417, 0.68899)","(0.00657174, -0.999976, -0.00205819)","(-0.1387, -0.989663, 0.0364631)","(0.0186345, -0.923664, -0.382751)","(0.0497395, -0.915099, -0.40015)",0
46.046,"(0.0967021, 0.0693413, -2.35867e-05)","(0.99502, 0.0830309, -0.0551501)","(-0.085081, 0.995648, -0.0380289)","(0.0522543, 0.0427162, 0.99772)","(0.989374, 0.0802298, -0.121253)","(-0.085081, 0.995648, -0.0380289)","(0.118123, 0.0483043, 0.991823)","(-0.085081, 0.995648, -0.0380289)","(-0.772625, -0.543132, 0.328722)","(0.725224, -0.590831, 0.353509)","(-0.0261241, 0.676848, 0.735659)","(0.147467, 0.719292, 0.678876)","(-0.00296142, -0.999993, 0.00220984)","(-0.139044, -0.989565, 0.037778)","(0.00626773, -0.921524, -0.38827)","(0.0387561, -0.905415, -0.422756)",0
46.0794,"(0.0987746, 0.0651059, -2.18085e-05)","(0.990647, 0.122097, -0.0609109)","(-0.122487, 0.992464, -0.00342132)","(0.0607002, 0.0109869, 0.998096)","(0.981826, 0.121135, -0.146095)","(-0.122487, 0.992464, -0.00342132)","(0.14514, 0.0218228, 0.98917)","(-0.122487, 0.992464, -0.00342132)","(-0.817421, -0.51774, 0.252524)","(0.791386, -0.566607, 0.22949)","(-0.0811481, 0.684799, 0.7242)","(0.246502, 0.699031, 0.671262)","(-0.00383279, -0.99993, 0.0111891)","(-0.135534, -0.98939, 0.0523236)","(0.00226498, -0.923388, -0.383862)","(0.024947, -0.904863, -0.424971)",0
46.1127,"(0.100727, 0.0593894, -1.98381e-05)","(0.985666, 0.15795, -0.0592813)","(-0.156025, 0.987065, 0.0368703)","(0.0658262, -0.0268858, 0.997469)","(0.976125, 0.160167, -0.146718)","(-0.156025, 0.987065, 0.0368703)","(0.152246, -0.012491, 0.988264)","(-0.156025, 0.987065, 0.0368703)","(-0.848849, -0.499819, 0.172148)","(0.826916, -0.540713, 0.154398)","(-0.169936, 0.709081, 0.684344)","(0.309573, 0.65923, 0.68526)","(0.000815719, -0.99981, 0.0194836)","(-0.127547, -0.989079, 0.0738584)","(0.000750122, -0.926593, -0.376065)","(0.014941, -0.906568, -0.421796)",0
46.1461,"(0.102341, 0.0527556, -2.08377e-05)","(0.979128, 0.192036, -0.0665637)","(-0.18616, 0.978987, 0.0832386)","(0.0818425, -0.0687469, 0.994271)","(0.965241, 0.198122, -0.170464)","(-0.18616, 0.978987, 0.0832387)","(0.184083, -0.0481835, 0.981729)","(-0.18616, 0.978987, 0.0832386)","(-0.851222, -0.508384, 0.130257)","(0.835885, -0.533301, 0.129948)","(-0.247663, 0.694601, 0.67542)","(0.343369, 0.616576, 0.708472)","(0.00981849, -0.999484, 0.030578)","(-0.11244, -0.988881, 0.0973254)","(-0.00345248, -0.927098, -0.374804)","(0.00949229, -0.908277, -0.418261)",0
46.1795,"(0.103467, 0.0468763, -2.26179e-05)","(0.972231, 0.22125, -0.0762524)","(-0.210787, 0.969863, 0.122212)","(0.101325, -0.102252, 0.989585)","(0.956469, 0.230763, -0.178647)","(-0.210787, 0.969863, 0.122212)","(0.201729, -0.0785467, 0.976287)","(-0.210787, 0.969863, 0.122212)","(-0.842742, -0.527209, 0.108798)","(0.817883, -0.555878, 0.148548)","(-0.321265, 0.680026, 0.659055)","(0.370059, 0.5759, 0.728969)","(0.0187483, -0.998745, 0.0464364)","(-0.0996157, -0.98809, 0.117282)","(-0.0127665, -0.925501, -0.378529)","(0.00690044, -0.908429, -0.417982)",0
46.2128,"(0.104089, 0.0414737, -2.51496e-05)","(0.965728, 0.242802, -0.0917371)","(-0.228351, 0.963034, 0.142906)","(0.123296, -0.116853, 0.985466)","(0.946357, 0.254125, -0.19957)","(-0.228351, 0.963034, 0.142906)","(0.228777, -0.0894943, 0.969356)","(-0.228351, 0.963034, 0.142906)","(-0.831546, -0.54393, 0.112569)","(0.803594, -0.577396, 0.144394)","(-0.378277, 0.661903, 0.647141)","(0.401105, 0.565219, 0.720862)","(0.0246487, -0.997948, 0.0590929)","(-0.0915503, -0.986515, 0.13567)","(-0.0215194, -0.924988, -0.379388)","(0.00381765, -0.912793, -0.408405)",0
46.2462,"(0.104448, 0.0371243, -2.62829e-05)","(0.961471, 0.25513, -0.102381)","(-0.237499, 0.958473, 0.157874)","(0.138415, -0.127452, 0.982139)","(0.940845, 0.267427, -0.208072)","(-0.237499, 0.958473, 0.157874)","(0.241658, -0.0990892, 0.965289)","(-0.237499, 0.958473, 0.157874)","(-0.823532, -0.55773, 0.103597)","(0.787302, -0.60417, 0.123024)","(-0.428748, 0.655374, 0.621819)","(0.434981, 0.549744, 0.713143)","(0.0269419, -0.997528, 0.0649035)","(-0.0900571, -0.984504, 0.15047)","(-0.0264715, -0.92721, -0.373605)","(-0.00265815, -0.92285, -0.38515)",0
46.2796,"(0.104452, 0.0348529, -2.77079e-05)","(0.958619, 0.259418, -0.117265)","(-0.238895, 0.9571, 0.16398)","(0.154774, -0.129173, 0.979469)","(0.935881, 0.272016, -0.223906)","(-0.238895, 0.9571, 0.16398)","(0.258906, -0.0999619, 0.960716)","(-0.238895, 0.9571, 0.16398)","(-0.807129, -0.579906, 0.110687)","(0.790389, -0.612481, 0.0123493)","(-0.445312, 0.634189, 0.632062)","(0.489203, 0.571406, 0.65892)","(0.0331362, -0.997753, 0.0582341)","(-0.0872884, -0.98286, 0.162381)","(-0.0301326, -0.927853, -0.371726)","(-0.0108577, -0.929344, -0.369055)",0
46.3129,"(0.104452, 0.0348529, -2.77079e-05)","(0.955453, 0.259244, -0.141076)","(-0.238238, 0.959279, 0.151742)","(0.17477, -0.111439, 0.978283)","(0.928474, 0.270361, -0.25464)","(-0.238238, 0.959279, 0.151742)","(0.28545, -0.080377, 0.955017)","(-0.238238, 0.959279, 0.151742)","(-0.781023, -0.611712, 0.125741)","(0.780605, -0.61814, -0.0925131)","(-0.44326, 0.599119, 0.666766)","(0.5402, 0.583987, 0.605923)","(0.0447477, -0.997707, 0.0507796)","(-0.0820495, -0.985441, 0.148909)","(-0.0380904, -0.925757, -0.376197)","(-0.0194234, -0.931456, -0.363335)",0
46.3463,"(0.104452, 0.0348529, -2.77079e-05)","(0.951643, 0.256326, -0.169331)","(-0.23639, 0.962565, 0.132622)","(0.197237, -0.0863122, 0.976549)","(0.920141, 0.264817, -0.288465)","(-0.23639, 0.962565, 0.132622)","(0.313141, -0.0541092, 0.948164)","(-0.23639, 0.962565, 0.132622)","(-0.750808, -0.643897, 0.14725)","(0.772816, -0.610766, -0.172393)","(-0.441978, 0.571481, 0.691423)","(0.581004, 0.595592, 0.554711)","(0.0572425, -0.997377, 0.0442985)","(-0.0765921, -0.988772, 0.128311)","(-0.0480411, -0.922633, -0.382674)","(-0.0256673, -0.930448, -0.365523)",0
46.3797,"(0.104452, 0.0348529, -2.77079e-05)","(0.948607, 0.250635, -0.193203)","(-0.233434, 0.966316, 0.108361)","(0.213934, -0.0577547, 0.975139)","(0.913641, 0.255974, -0.315813)","(-0.233434, 0.966316, 0.108361)","(0.333004, -0.0253461, 0.942585)","(-0.233434, 0.966316, 0.108361)","(-0.72854, -0.666284, 0.159047)","(0.769385, -0.612847, -0.180183)","(-0.457593, 0.556773, 0.693262)","(0.601753, 0.590831, 0.537412)","(0.0662557, -0.99703, 0.0392572)","(-0.0730083, -0.992051, 0.102495)","(-0.0575045, -0.919742, -0.38829)","(-0.0292669, -0.930281, -0.365679)",0
46.413,"(0.104452, 0.0348529, -2.77079e-05)","(0.94718, 0.246349, -0.205335)","(-0.230195, 0.968038, 0.0995606)","(0.223302, -0.0470464, 0.973613)","(0.912535, 0.250263, -0.323493)","(-0.230195, 0.968038, 0.0995606)","(0.33807, -0.0163851, 0.940978)","(-0.230195, 0.968038, 0.0995606)","(-0.718281, -0.675735, 0.165692)","(0.770547, -0.613435, -0.173074)","(-0.468507, 0.556349, 0.686277)","(0.612133, 0.588204, 0.528497)","(0.0696452, -0.996964, 0.0348182)","(-0.0703661, -0.992919, 0.0957131)","(-0.0614429, -0.917586, -0.392761)","(-0.0312385, -0.930019, -0.366182)",0
46.4464,"(0.104452, 0.0348529, -2.77079e-05)","(0.947295, 0.242996, -0.208768)","(-0.227109, 0.968992, 0.0973452)","(0.225951, -0.044801, 0.973108)","(0.915578, 0.246514, -0.317724)","(-0.227109, 0.968992, 0.0973452)","(0.331864, -0.016943, 0.943175)","(-0.227109, 0.968992, 0.0973452)","(-0.716276, -0.67965, 0.158189)","(0.773191, -0.611835, -0.166834)","(-0.470671, 0.556212, 0.684907)","(0.614647, 0.58743, 0.526436)","(0.0709234, -0.996992, 0.0312715)","(-0.067195, -0.993151, 0.0955816)","(-0.0620365, -0.915928, -0.396519)","(-0.0323349, -0.930662, -0.364449)",0
46.4798,"(0.104452, 0.0348529, -2.77079e-05)","(0.948116, 0.23981, -0.208728)","(-0.224354, 0.969849, 0.095171)","(0.225266, -0.0434006, 0.97333)","(0.92027, 0.243015, -0.306671)","(-0.224354, 0.969849, 0.095171)","(0.320553, -0.0187382, 0.947045)","(-0.224354, 0.969849, 0.095171)","(-0.716583, -0.681977, 0.146345)","(0.773991, -0.613498, -0.15671)","(-0.471985, 0.558876, 0.681827)","(0.608121, 0.585794, 0.535756)","(0.0708742, -0.997065, 0.0289573)","(-0.0636246, -0.993351, 0.0959507)","(-0.0602182, -0.915572, -0.39762)","(-0.032988, -0.930909, -0.36376)",0
46.5131,"(0.104452, 0.0348529, -2.77079e-05)","(0.949363, 0.236377, -0.206968)","(-0.221996, 0.970843, 0.090453)","(0.222321, -0.0399183, 0.974156)","(0.925927, 0.239011, -0.29246)","(-0.221996, 0.970843, 0.090453)","(0.305552, -0.0187931, 0.95199)","(-0.221996, 0.970843, 0.090453)","(-0.71767, -0.684668, 0.127198)","(0.769947, -0.621236, -0.145765)","(-0.476022, 0.565283, 0.67369)","(0.600711, 0.579763, 0.550474)","(0.0694963, -0.99717, 0.0286908)","(-0.0609896, -0.993334, 0.0978115)","(-0.0579118, -0.915175, -0.398876)","(-0.0334316, -0.931312, -0.362685)",0
46.5465,"(0.104452, 0.0348529, -2.77079e-05)","(0.950694, 0.233509, -0.204094)","(-0.220719, 0.971752, 0.0835578)","(0.217851, -0.0343804, 0.975376)","(0.931715, 0.235505, -0.276485)","(-0.220719, 0.971752, 0.0835578)","(0.288359, -0.0167843, 0.957375)","(-0.220719, 0.971752, 0.0835578)","(-0.719692, -0.685629, 0.109347)","(0.76113, -0.633151, -0.140715)","(-0.480184, 0.573741, 0.66351)","(0.592195, 0.574075, 0.565459)","(0.066048, -0.997389, 0.0292191)","(-0.0598727, -0.992918, 0.102609)","(-0.0556522, -0.9148, -0.400054)","(-0.0337354, -0.931851, -0.361271)",0
46.5799,"(0.104452, 0.0348529, -2.77079e-05)","(0.951369, 0.233764, -0.200629)","(-0.222269, 0.971836, 0.0782987)","(0.21328, -0.029901, 0.976534)","(0.935087, 0.235275, -0.265063)","(-0.222269, 0.971836, 0.0782987)","(0.276018, -0.0142988, 0.961046)","(-0.222269, 0.971836, 0.0782987)","(-0.722044, -0.684912, 0.0977089)","(0.751766, -0.64459, -0.139112)","(-0.479122, 0.581006, 0.657932)","(0.585352, 0.570357, 0.576243)","(0.0615647, -0.997669, 0.0294501)","(-0.0602789, -0.992133, 0.10972)","(-0.0547447, -0.913749, -0.402575)","(-0.0337032, -0.932463, -0.359691)",0
46.6132,"(0.104452, 0.0348529, -2.77079e-05)","(0.951171, 0.236923, -0.19784)","(-0.226401, 0.971178, 0.074541)","(0.209797, -0.0261198, 0.977396)","(0.936323, 0.238085, -0.258099)","(-0.226401, 0.971178, 0.074541)","(0.268401, -0.0113596, 0.96324)","(-0.226401, 0.971178, 0.074541)","(-0.722837, -0.684525, 0.0945151)","(0.743702, -0.653474, -0.14099)","(-0.471139, 0.583724, 0.661283)","(0.581877, 0.572534, 0.577602)","(0.0565053, -0.998004, 0.0281936)","(-0.0614761, -0.991574, 0.114027)","(-0.0553193, -0.912504, -0.405309)","(-0.0331151, -0.932535, -0.359559)",0
