time,root_position,root_right,root_up,root_forward,chest_right,chest_up,chest_forward,neck,shoulder_l,shoulder_r,elbow_l,elbow_r,hip_l,hip_r,knee_l,knee_r,is_pattern
6.04,"(-0.0171405, -0.0952155, -2.06793e-05)","(0.982402, 0.0541612, -0.178755)","(-0.031121, 0.991372, 0.127335)","(0.184326, -0.119434, 0.975582)","(0.974763, 0.0581103, -0.215547)","(-0.031121, 0.991372, 0.127335)","(0.221334, -0.117445, 0.9681)","(-0.031121, 0.991372, 0.127335)","(-0.0396388, -0.80728, 0.588836)","(0.314225, -0.911054, -0.266913)","(0.390258, 0.332779, 0.858462)","(0.104836, -0.981149, 0.162347)","(0.081217, -0.995372, -0.0513623)","(-0.0962597, -0.994572, -0.0395151)","(0.125905, -0.910508, -0.393857)","(0.0901, -0.528346, -0.844235)",0
6.06,"(-0.017671, -0.0921817, -2.93859e-05)","(0.985498, 0.0425493, -0.164267)","(-0.0263273, 0.994731, 0.0990834)","(0.167673, -0.0932388, 0.981424)","(0.975332, 0.0473453, -0.215604)","(-0.0263273, 0.994731, 0.0990834)","(0.219216, -0.0909067, 0.971432)","(-0.0263273, 0.994731, 0.0990834)","(-0.0827259, -0.824393, 0.55994)","(0.333048, -0.903933, -0.2683)","(0.403274, 0.131979, 0.905512)","(0.0766121, -0.96473, 0.251847)","(0.092519, -0.994952, -0.038855)","(-0.106016, -0.994289, -0.0122753)","(0.111549, -0.927929, -0.355676)","(0.0975236, -0.467221, -0.878745)",0
6.10,"(-0.0179505, -0.0861289, -3.59868e-05)","(0.988959, 0.0351156, -0.143965)","(-0.0214938, 0.995215, 0.0953145)","(0.146636, -0.0910506, 0.984991)","(0.976893, 0.0411932, -0.209723)","(-0.0214938, 0.995215, 0.0953145)","(0.212659, -0.0885476, 0.973106)","(-0.0214938, 0.995215, 0.0953144)","(-0.174876, -0.891705, 0.41747)","(0.349044, -0.899628, -0.26237)","(0.473881, -0.133278, 0.870444)","(0.0389677, -0.928611, 0.369002)","(0.108953, -0.99393, -0.0152714)","(-0.110481, -0.99361, -0.0231122)","(0.0923518, -0.9484, -0.303328)","(0.0968497, -0.44793, -0.888808)",0
6.14,"(-0.0179607, -0.0762979, -3.96987e-05)","(0.992867, 0.0281365, -0.11586)","(-0.0151897, 0.992775, 0.119028)","(0.118412, -0.11644, 0.986114)","(0.984625, 0.033825, -0.171373)","(-0.0151897, 0.992775, 0.119028)","(0.174268, -0.114725, 0.977992)","(-0.0151897, 0.992775, 0.119028)","(-0.274396, -0.938617, 0.209058)","(0.359322, -0.923251, -0.135997)","(0.530778, -0.448533, 0.719091)","(-0.0533265, -0.805673, 0.589956)","(0.12893, -0.991384, 0.0231178)","(-0.118633, -0.991155, 0.0594818)","(0.0698165, -0.964916, -0.253105)","(0.0975153, -0.461468, -0.881781)",0
6.16,"(-0.0177906, -0.0657628, -4.27009e-05)","(0.995763, 0.0262589, -0.0881268)","(-0.0114292, 0.983761, 0.179119)","(0.0915958, -0.1774, 0.979867)","(0.992578, 0.0285865, -0.118199)","(-0.0114292, 0.983761, 0.179119)","(0.121741, -0.176747, 0.976698)","(-0.0114292, 0.983761, 0.179119)","(-0.348574, -0.936753, 0.0314567)","(0.346885, -0.936252, 0.0557115)","(0.530541, -0.642168, 0.553306)","(-0.160991, -0.591162, 0.790322)","(0.140627, -0.988091, 0.0624463)","(-0.130634, -0.959412, 0.249926)","(0.0556879, -0.969681, -0.237945)","(0.0852551, -0.51658, -0.851984)",0
6.20,"(-0.0174358, -0.0568291, -4.41074e-05)","(0.99696, 0.0284622, -0.0725242)","(-0.00950144, 0.967088, 0.254264)","(0.0776844, -0.252815, 0.964391)","(0.997337, 0.0261568, -0.0680768)","(-0.00950144, 0.967088, 0.254264)","(0.0727995, -0.253024, 0.964717)","(-0.00950144, 0.967088, 0.254264)","(-0.396916, -0.915469, -0.0661401)","(0.307065, -0.910531, 0.276849)","(0.444194, -0.770022, 0.457993)","(-0.254373, -0.333547, 0.907767)","(0.143629, -0.985861, 0.0863116)","(-0.139286, -0.878302, 0.457367)","(0.0520537, -0.9693, -0.240306)","(0.06267, -0.591861, -0.8036)",0
6.24,"(-0.0170277, -0.0533403, -4.34156e-05)","(0.997188, 0.0318916, -0.0678217)","(-0.00975561, 0.95273, 0.303661)","(0.0744043, -0.302133, 0.950358)","(0.998298, 0.0268611, -0.0517719)","(-0.00975561, 0.95273, 0.303661)","(0.0575721, -0.30262, 0.951371)","(-0.00975561, 0.95273, 0.303661)","(-0.429613, -0.896538, -0.107942)","(0.279126, -0.88366, 0.37581)","(0.353079, -0.834743, 0.42254)","(-0.290925, -0.185859, 0.93852)","(0.141912, -0.985502, 0.0929881)","(-0.143157, -0.808001, 0.571525)","(0.05385, -0.967071, -0.248745)","(0.034401, -0.653263, -0.756349)",0
6.26,"(-0.0165676, -0.0575078, -3.94855e-05)","(0.996848, 0.0358611, -0.0707718)","(-0.0104396, 0.943719, 0.330584)","(0.0786456, -0.328802, 0.941119)","(0.998214, 0.0292459, -0.0520997)","(-0.0104396, 0.943719, 0.330584)","(0.0588343, -0.329448, 0.942339)","(-0.0104396, 0.943719, 0.330584)","(-0.450806, -0.881145, -0.142681)","(0.25939, -0.87223, 0.414647)","(0.293334, -0.868135, 0.40037)","(-0.294675, -0.0975584, 0.950604)","(0.13674, -0.988447, 0.0653814)","(-0.152329, -0.890663, 0.428387)","(0.0543889, -0.950177, -0.30693)","(0.0209974, -0.760427, -0.649083)",0
6.30,"(-0.0162805, -0.0683979, -3.45317e-05)","(0.997114, 0.0325323, -0.0685883)","(-0.00800411, 0.943806, 0.330404)","(0.0755003, -0.328876, 0.94135)","(0.998385, 0.0261016, -0.0504547)","(-0.00800411, 0.943806, 0.330404)","(0.0562581, -0.329452, 0.942495)","(-0.00800411, 0.943806, 0.330404)","(-0.471533, -0.865249, -0.170295)","(0.23835, -0.873207, 0.425087)","(0.268917, -0.88811, 0.372752)","(-0.286524, -0.0118237, 0.958)","(0.127823, -0.991769, 0.00749764)","(-0.151878, -0.962671, 0.22405)","(0.0530339, -0.924123, -0.378397)","(0.0201527, -0.826601, -0.562427)",0
6.34,"(-0.0162577, -0.0848848, -2.90647e-05)","(0.997648, 0.0258747, -0.0634814)","(-0.00350984, 0.944924, 0.327272)","(0.0685389, -0.326216, 0.942807)","(0.998913, 0.0186296, -0.0427273)","(-0.00350984, 0.944924, 0.327272)","(0.046552, -0.326726, 0.943972)","(-0.00350984, 0.944924, 0.327272)","(-0.507596, -0.838742, -0.197123)","(0.212984, -0.874836, 0.435085)","(0.25733, -0.900034, 0.351739)","(-0.279461, 0.0837214, 0.9565)","(0.118661, -0.991209, -0.0585142)","(-0.144117, -0.989402, 0.0177438)","(0.0528043, -0.884813, -0.462945)","(0.0219451, -0.880308, -0.473895)",0
6.36,"(-0.0162569, -0.105335, -2.62384e-05)","(0.998441, 0.0133152, -0.0542115)","(0.00399346, 0.952488, 0.304549)","(0.0558448, -0.304228, 0.950961)","(0.999694, 0.00415607, -0.0243701)","(0.00399346, 0.952488, 0.304549)","(0.0246204, -0.304372, 0.952235)","(0.00399346, 0.952488, 0.304549)","(-0.567195, -0.796127, -0.210883)","(0.197085, -0.871204, 0.449623)","(0.273037, -0.902567, 0.332903)","(-0.28389, 0.152662, 0.946626)","(0.122018, -0.988037, -0.0943097)","(-0.143632, -0.98959, 0.00900645)","(0.0526233, -0.827664, -0.558751)","(0.0247177, -0.887261, -0.460604)",0
6.40,"(-0.0163329, -0.123298, -2.59838e-05)","(0.999153, 0.000424135, -0.0411371)","(0.0116258, 0.958359, 0.285329)","(0.0397066, -0.285445, 0.957572)","(0.999919, -0.0123924, 0.00304763)","(0.0116258, 0.958359, 0.285329)","(-0.00630718, -0.285049, 0.958492)","(0.0116258, 0.958359, 0.285329)","(-0.622618, -0.749539, -0.224805)","(0.201235, -0.863772, 0.461955)","(0.306645, -0.886928, 0.34544)","(-0.307, 0.147016, 0.940286)","(0.118917, -0.986152, -0.115596)","(-0.149706, -0.988022, 0.0374276)","(0.0652191, -0.744143, -0.664829)","(0.0203544, -0.909707, -0.414751)",0
6.44,"(-0.0162889, -0.138338, -2.84983e-05)","(0.999577, -0.0111147, -0.0268762)","(0.0180913, 0.961429, 0.274459)","(0.0227979, -0.274772, 0.961239)","(0.999189, -0.0272443, 0.0296649)","(0.0180913, 0.961429, 0.274459)","(-0.0359907, -0.273639, 0.961159)","(0.0180913, 0.961429, 0.274459)","(-0.65753, -0.71444, -0.239228)","(0.218241, -0.852187, 0.475551)","(0.333643, -0.868511, 0.366565)","(-0.338015, 0.112721, 0.934366)","(0.112389, -0.983518, -0.141633)","(-0.158997, -0.985112, 0.0653784)","(0.0763829, -0.663986, -0.743833)","(0.0153947, -0.929604, -0.368238)",1
6.46,"(-0.0159606, -0.15219, -3.55432e-05)","(0.999674, -0.0199047, -0.0160081)","(0.0233475, 0.96691, 0.254047)","(0.0105316, -0.25433, 0.96706)","(0.998715, -0.0341049, 0.0374728)","(0.0233475, 0.96691, 0.254047)","(-0.0448273, -0.252855, 0.966465)","(0.0233475, 0.96691, 0.254047)","(-0.669348, -0.692994, -0.267828)","(0.241629, -0.864942, 0.439875)","(0.351346, -0.849988, 0.392526)","(-0.385165, 0.026545, 0.922466)","(0.0891861, -0.986112, -0.140104)","(-0.166538, -0.978742, 0.119702)","(0.0852957, -0.613199, -0.78531)","(0.00907486, -0.934263, -0.35647)",0
6.50,"(-0.015468, -0.160056, -4.20944e-05)","(0.999514, -0.0234447, -0.0205698)","(0.0270936, 0.974209, 0.224015)","(0.0149952, -0.224504, 0.974358)","(0.998928, -0.0352808, 0.0299572)","(0.0270936, 0.974209, 0.224015)","(-0.0369808, -0.222998, 0.974117)","(0.0270936, 0.974209, 0.224015)","(-0.672012, -0.689382, -0.270466)","(0.260146, -0.894092, 0.364588)","(0.359811, -0.834277, 0.417754)","(-0.439671, -0.103818, 0.892139)","(0.0833422, -0.990447, -0.109855)","(-0.169071, -0.9703, 0.173009)","(0.0595165, -0.5357, -0.842308)","(0.000199449, -0.932797, -0.360403)",0
6.54,"(-0.015468, -0.160056, -4.20944e-05)","(0.99917, -0.0263873, -0.0310188)","(0.0316569, 0.98096, 0.191613)","(0.0254096, -0.192467, 0.980974)","(0.999154, -0.036207, 0.0195058)","(0.0316569, 0.98096, 0.191613)","(-0.0260507, -0.190843, 0.981275)","(0.0316569, 0.98096, 0.191613)","(-0.670687, -0.6874, -0.278676)","(0.280266, -0.935761, 0.214015)","(0.369439, -0.818976, 0.439082)","(-0.52684, -0.338253, 0.779759)","(0.0804535, -0.994576, -0.0659269)","(-0.169714, -0.961658, 0.215433)","(0.0329602, -0.468528, -0.882834)","(-0.00784617, -0.928277, -0.371807)",0
6.56,"(-0.0144921, -0.157236, -4.12555e-05)","(0.998944, -0.0269897, -0.0371721)","(0.0344589, 0.97408, 0.223563)","(0.0301646, -0.224611, 0.973981)","(0.999359, -0.0355142, 0.0044497)","(0.0344589, 0.97408, 0.223563)","(-0.0124387, -0.223289, 0.974673)","(0.0344589, 0.97408, 0.223563)","(-0.664548, -0.709662, -0.234)","(0.287469, -0.957017, 0.0384722)","(0.37826, -0.794981, 0.474261)","(-0.520505, -0.538733, 0.662451)","(0.0861185, -0.994673, -0.0566522)","(-0.175027, -0.961513, 0.211797)","(0.00699973, -0.429249, -0.903159)","(-0.0167983, -0.929474, -0.368504)",0
6.60,"(-0.0142175, -0.151592, -3.83892e-05)","(0.99897, -0.0259741, -0.0371977)","(0.0355067, 0.955713, 0.292152)","(0.0281958, -0.293181, 0.955641)","(0.999429, -0.0322408, -0.0100972)","(0.0355067, 0.955713, 0.292152)","(0.000228803, -0.292343, 0.956314)","(0.0355067, 0.955713, 0.292152)","(-0.643932, -0.742632, -0.18398)","(0.288213, -0.952451, -0.0988435)","(0.391932, -0.764861, 0.511251)","(-0.472805, -0.687403, 0.551301)","(0.0866745, -0.994402, -0.0604278)","(-0.183741, -0.966516, 0.179124)","(2.12708e-05, -0.472527, -0.881316)","(-0.0173627, -0.928446, -0.371061)",0
6.64,"(-0.0142538, -0.142172, -3.12377e-05)","(0.999133, -0.0231552, -0.0346028)","(0.0341742, 0.932008, 0.360822)","(0.0240106, -0.361688, 0.93199)","(0.999347, -0.0270599, -0.0239359)","(0.0341742, 0.932008, 0.360822)","(0.0126415, -0.36139, 0.932329)","(0.0341742, 0.932008, 0.360822)","(-0.623219, -0.768829, -0.143176)","(0.284293, -0.945574, -0.158324)","(0.402554, -0.739762, 0.539168)","(-0.398085, -0.743663, 0.537116)","(0.087468, -0.99413, -0.063675)","(-0.191464, -0.969964, 0.150037)","(-0.0108137, -0.504003, -0.863634)","(-0.0172075, -0.927804, -0.372671)",0
6.66,"(-0.0141572, -0.133957, -2.64577e-05)","(0.999148, -0.0168535, -0.0376855)","(0.0300418, 0.922838, 0.384015)","(0.0283054, -0.384802, 0.922565)","(0.999444, -0.0221737, -0.0249029)","(0.0300418, 0.922838, 0.384015)","(0.0144649, -0.384567, 0.922984)","(0.0300418, 0.922838, 0.384015)","(-0.588487, -0.79356, -0.15474)","(0.28649, -0.947755, -0.140302)","(0.403412, -0.737403, 0.541752)","(-0.354122, -0.800335, 0.483798)","(0.086263, -0.994728, -0.055454)","(-0.195339, -0.973147, 0.121767)","(-0.0133428, -0.57127, -0.820653)","(-0.0160392, -0.92099, -0.389255)",0
6.70,"(-0.0141252, -0.130633, -2.64089e-05)","(0.999004, -0.0111776, -0.0431873)","(0.0254483, 0.934387, 0.355348)","(0.0362842, -0.356069, 0.933755)","(0.999691, -0.0245962, -0.00347204)","(0.0254483, 0.934387, 0.355348)","(-0.00571505, -0.355435, 0.934684)","(0.0254483, 0.934387, 0.355348)","(-0.548236, -0.803044, -0.233577)","(0.278737, -0.949136, -0.146447)","(0.395176, -0.786773, 0.474157)","(-0.318353, -0.844842, 0.429992)","(0.0840466, -0.995557, -0.0424614)","(-0.196427, -0.976791, 0.0854189)","(-0.00487093, -0.728765, -0.684747)","(-0.00834262, -0.918973, -0.394232)",0
6.74,"(-0.014085, -0.135797, -3.26028e-05)","(0.998815, -0.00693071, -0.0481809)","(0.0216937, 0.94799, 0.31756)","(0.0434671, -0.318227, 0.947017)","(0.999413, -0.028069, 0.0196598)","(0.0216937, 0.94799, 0.31756)","(-0.0277057, -0.317022, 0.948013)","(0.0216937, 0.94799, 0.31756)","(-0.498869, -0.810381, -0.307265)","(0.264733, -0.951745, -0.155233)","(0.368552, -0.837752, 0.402916)","(-0.280954, -0.880966, 0.38074)","(0.0819233, -0.996207, -0.0293169)","(-0.196524, -0.979597, 0.042049)","(0.0168035, -0.858877, -0.511906)","(0.0027482, -0.914797, -0.403904)",0
6.76,"(-0.0142699, -0.149284, -3.96003e-05)","(0.998698, -0.00464472, -0.0508054)","(0.0182553, 0.962466, 0.270789)","(0.0476083, -0.271363, 0.961299)","(0.998791, -0.0298889, 0.0390369)","(0.0182553, 0.962466, 0.270789)","(-0.0457408, -0.269749, 0.961844)","(0.0182553, 0.962466, 0.270789)","(-0.461702, -0.812014, -0.357023)","(0.23578, -0.956393, -0.172393)","(0.335378, -0.874095, 0.351397)","(-0.264804, -0.889744, 0.371799)","(0.0817988, -0.996515, -0.0163211)","(-0.195505, -0.98069, -0.00494562)","(0.0405618, -0.937263, -0.346255)","(0.0155156, -0.9056, -0.423849)",0
6.80,"(-0.0144597, -0.165469, -4.75235e-05)","(0.998686, -0.00334525, -0.0511432)","(0.0154323, 0.970879, 0.239073)","(0.0487965, -0.239545, 0.969658)","(0.999132, -0.0245978, 0.0336235)","(0.0154323, 0.970879, 0.239073)","(-0.038678, -0.238291, 0.970423)","(0.0154323, 0.970879, 0.239073)","(-0.438975, -0.84069, -0.317083)","(0.20991, -0.966662, -0.146638)","(0.292316, -0.86721, 0.403111)","(-0.266962, -0.877008, 0.399484)","(0.0830913, -0.99653, 0.00487311)","(-0.1882, -0.981542, 0.0339943)","(0.0591346, -0.948622, -0.310836)","(0.0103638, -0.878583, -0.477476)",0
6.84,"(-0.015094, -0.188388, -5.68297e-05)","(0.998632, -0.00158801, -0.0522584)","(0.0126417, 0.977086, 0.212471)","(0.0507183, -0.21284, 0.97577)","(0.999506, -0.018687, 0.0252502)","(0.0126417, 0.977086, 0.212471)","(-0.0286863, -0.212022, 0.976844)","(0.0126417, 0.977086, 0.212471)","(-0.425248, -0.865754, -0.263881)","(0.178279, -0.976249, -0.123101)","(0.26097, -0.84364, 0.469219)","(-0.275301, -0.861071, 0.427511)","(0.0841751, -0.996126, 0.0254361)","(-0.179468, -0.982524, 0.0493806)","(0.0678369, -0.953964, -0.292148)","(0.000951021, -0.839831, -0.542847)",0
6.86,"(-0.0164676, -0.213131, -6.3131e-05)","(0.998525, -0.0026882, -0.0542311)","(0.012699, 0.982571, 0.185455)","(0.052827, -0.185873, 0.981153)","(0.999849, -0.0148349, 0.009042)","(0.012699, 0.982571, 0.185455)","(-0.0116137, -0.185327, 0.982608)","(0.012699, 0.982571, 0.185455)","(-0.408479, -0.891239, -0.197072)","(0.147208, -0.984322, -0.0971598)","(0.222128, -0.802133, 0.554294)","(-0.286051, -0.844339, 0.453064)","(0.0836352, -0.995831, 0.0364015)","(-0.171572, -0.984072, 0.0465257)","(0.0734827, -0.949314, -0.305619)","(-0.00518108, -0.798848, -0.601511)",0
6.90,"(-0.0182931, -0.234195, -6.19214e-05)","(0.998398, -0.00698456, -0.0561565)","(0.016762, 0.984261, 0.175923)","(0.0541004, -0.17659, 0.982797)","(0.999845, -0.0175248, 0.00176903)","(0.016762, 0.984261, 0.175923)","(-0.00478179, -0.175898, 0.984397)","(0.016762, 0.984261, 0.175923)","(-0.396266, -0.909972, -0.122166)","(0.117059, -0.98876, -0.0930076)","(0.195436, -0.776711, 0.598769)","(-0.294922, -0.835482, 0.463671)","(0.0796297, -0.996587, 0.0217697)","(-0.169668, -0.985086, -0.0286173)","(0.0775141, -0.939601, -0.333378)","(0.0041293, -0.763554, -0.645731)",1
6.94,"(-0.0204701, -0.250692, -5.97403e-05)","(0.998194, -0.0101144, -0.0592192)","(0.0208781, 0.982876, 0.183079)","(0.0563224, -0.183988, 0.981314)","(0.999676, -0.0173013, -0.0186745)","(0.0208781, 0.982876, 0.183079)","(0.0151318, -0.183432, 0.982916)","(0.0208781, 0.982876, 0.183079)","(-0.37895, -0.924757, -0.0349439)","(0.100078, -0.990678, -0.0924196)","(0.174307, -0.732045, 0.65858)","(-0.312272, -0.829207, 0.463575)","(0.0728063, -0.997338, 0.00390318)","(-0.16723, -0.983561, -0.0681272)","(0.0858789, -0.924366, -0.371716)","(0.0186835, -0.704287, -0.70967)",0
6.96,"(-0.0228372, -0.268288, -5.61886e-05)","(0.997864, -0.0118538, -0.0642407)","(0.0251208, 0.977884, 0.207636)","(0.0603749, -0.208807, 0.976092)","(0.999232, -0.0175765, -0.0350149)","(0.0251208, 0.977884, 0.207636)","(0.0305777, -0.208366, 0.977573)","(0.0251208, 0.977884, 0.207636)","(-0.372543, -0.926908, 0.045319)","(0.123589, -0.987301, -0.0998155)","(0.183899, -0.674517, 0.714988)","(-0.364811, -0.804469, 0.468767)","(0.0682785, -0.997585, -0.012705)","(-0.161951, -0.984983, -0.0598373)","(0.0930787, -0.903762, -0.417793)","(0.0414358, -0.63359, -0.772559)",0
7.00,"(-0.0249332, -0.279503, -4.8344e-05)","(0.997626, -0.011142, -0.0679638)","(0.0281874, 0.966755, 0.254146)","(0.0628276, -0.255462, 0.964776)","(0.999064, -0.0196834, -0.0385141)","(0.0281874, 0.966755, 0.254145)","(0.0321273, -0.254956, 0.966419)","(0.0281874, 0.966755, 0.254145)","(-0.385612, -0.917431, 0.0980974)","(0.179113, -0.983217, -0.0346711)","(0.225172, -0.565468, 0.793438)","(-0.442428, -0.684389, 0.579542)","(0.0674828, -0.997282, -0.0295617)","(-0.153473, -0.987913, -0.0217498)","(0.10044, -0.85867, -0.502591)","(0.0551322, -0.521806, -0.851281)",0
7.04,"(-0.0261559, -0.284857, -4.12494e-05)","(0.997475, -0.0110664, -0.0701558)","(0.0317096, 0.953036, 0.301191)","(0.0635511, -0.302656, 0.950979)","(0.999333, -0.0267655, -0.0248505)","(0.0317096, 0.953036, 0.301191)","(0.0155198, -0.30173, 0.953267)","(0.0317096, 0.953036, 0.301191)","(-0.407462, -0.901961, 0.142973)","(0.234878, -0.970395, 0.0562752)","(0.267996, -0.46106, 0.845933)","(-0.496339, -0.523609, 0.692446)","(0.0698202, -0.996386, -0.0483763)","(-0.14392, -0.989521, 0.0116552)","(0.104264, -0.810219, -0.576779)","(0.0598953, -0.438025, -0.896965)",0
7.06,"(-0.0268672, -0.288411, -3.88802e-05)","(0.998424, -0.0158993, -0.0538292)","(0.033337, 0.932226, 0.360337)","(0.0445491, -0.361612, 0.931264)","(0.999221, -0.0390514, 0.00570573)","(0.033337, 0.932226, 0.360337)","(-0.0194224, -0.359853, 0.932807)","(0.033337, 0.932226, 0.360337)","(-0.404415, -0.89431, 0.191464)","(0.221799, -0.952741, 0.20758)","(0.288696, -0.236465, 0.92776)","(-0.436301, -0.226272, 0.870886)","(0.0703816, -0.995303, -0.0664658)","(-0.133842, -0.988883, 0.0647841)","(0.107389, -0.782224, -0.613671)","(0.0471186, -0.39594, -0.917067)",0
7.10,"(-0.0268672, -0.288411, -3.88802e-05)","(0.999063, -0.0154856, -0.0404202)","(0.02996, 0.913232, 0.406336)","(0.0308474, -0.407234, 0.912803)","(0.999114, -0.0394959, 0.0145164)","(0.02996, 0.913232, 0.406336)","(-0.0291653, -0.405533, 0.913615)","(0.02996, 0.913233, 0.406336)","(-0.373517, -0.892391, 0.253227)","(0.141892, -0.94642, 0.290098)","(0.251905, 0.0147361, 0.96764)","(-0.235992, 0.0634038, 0.969684)","(0.069606, -0.995176, -0.06914)","(-0.124242, -0.982388, 0.13956)","(0.110517, -0.776269, -0.620639)","(0.0305125, -0.470687, -0.881773)",0
7.14,"(-0.0268121, -0.284288, -3.44913e-05)","(0.99942, -0.0171423, -0.0294123)","(0.0282505, 0.90183, 0.431166)","(0.0191927, -0.431732, 0.901798)","(0.999038, -0.0398375, 0.0183467)","(0.0282505, 0.90183, 0.431166)","(-0.0336746, -0.430204, 0.902104)","(0.0282505, 0.90183, 0.431166)","(-0.328737, -0.887692, 0.322388)","(0.0538085, -0.941173, 0.333612)","(0.175188, 0.292066, 0.940216)","(0.0197781, 0.394097, 0.918856)","(0.066745, -0.996497, -0.0503891)","(-0.117995, -0.960369, 0.252523)","(0.115881, -0.763346, -0.635511)","(0.013686, -0.567198, -0.823467)",0
7.16,"(-0.0262306, -0.277407, -3.71414e-05)","(0.999228, -0.0148309, -0.0363875)","(0.0284196, 0.909982, 0.413672)","(0.0271683, -0.414407, 0.909686)","(0.999556, -0.0284348, -0.00890877)","(0.0284196, 0.909982, 0.413672)","(-0.00350473, -0.41383, 0.910347)","(0.0284196, 0.909982, 0.413672)","(-0.297706, -0.866536, 0.400608)","(0.0128977, -0.929451, 0.368719)","(0.110594, 0.430221, 0.895923)","(0.195345, 0.551331, 0.811095)","(0.0631333, -0.998004, 0.00147365)","(-0.114341, -0.90899, 0.400827)","(0.129346, -0.762068, -0.634446)","(-0.00698792, -0.680732, -0.7325)",0
7.20,"(-0.0255459, -0.27282, -3.97661e-05)","(0.999006, -0.0169843, -0.0412043)","(0.0307632, 0.929824, 0.366717)","(0.0322067, -0.367629, 0.929415)","(0.999469, -0.0264833, -0.0189937)","(0.0307632, 0.929824, 0.366717)","(0.00796541, -0.367133, 0.930134)","(0.0307632, 0.929824, 0.366717)","(-0.260037, -0.841019, 0.474413)","(0.0123341, -0.909216, 0.416143)","(0.0477735, 0.511595, 0.857898)","(0.254889, 0.624401, 0.738346)","(0.0518017, -0.997314, 0.0517806)","(-0.117523, -0.868732, 0.481137)","(0.144925, -0.768386, -0.623362)","(-0.0220011, -0.724431, -0.688996)",0
7.24,"(-0.0255459, -0.27282, -3.97661e-05)","(0.998915, -0.0169811, -0.0433571)","(0.0301465, 0.945389, 0.324546)","(0.0354557, -0.325501, 0.944877)","(0.999424, -0.0228171, -0.0251256)","(0.0301465, 0.945389, 0.324546)","(0.0163159, -0.325139, 0.945526)","(0.0301465, 0.945389, 0.324546)","(-0.222497, -0.815823, 0.533786)","(0.011567, -0.872666, 0.48818)","(0.00241141, 0.542552, 0.840019)","(0.284252, 0.643816, 0.710423)","(0.0377631, -0.99574, 0.0841219)","(-0.122035, -0.850501, 0.511621)","(0.155071, -0.778862, -0.607723)","(-0.031993, -0.749724, -0.660976)",0
7.26,"(-0.023653, -0.274134, -7.42078e-05)","(0.999107, -0.0181779, -0.0381476)","(0.0275669, 0.970671, 0.238828)","(0.0328038, -0.23966, 0.970302)","(0.999636, -0.026712, 0.00390579)","(0.0275669, 0.970671, 0.238828)","(-0.0105574, -0.238722, 0.971031)","(0.0275669, 0.970671, 0.238828)","(-0.114952, -0.812808, 0.571078)","(-0.0211252, -0.827426, 0.561177)","(-0.0126213, 0.592197, 0.805694)","(0.231769, 0.689246, 0.686457)","(0.0228556, -0.996275, 0.0831434)","(-0.150556, -0.903351, 0.401609)","(0.154811, -0.763972, -0.626403)","(-0.00485016, -0.764294, -0.644849)",0
