time,root_position,root_right,root_up,root_forward,chest_right,chest_up,chest_forward,neck,shoulder_l,shoulder_r,elbow_l,elbow_r,hip_l,hip_r,knee_l,knee_r,is_pattern
8.78,"(0.0246, -0.119387, -4.57795e-05)","(0.999085, -0.0378813, -0.0198577)","(0.0382079, 0.998966, 0.0246463)","(0.0187731, -0.0253072, 0.999503)","(0.998031, -0.0370341, -0.0506303)","(0.0382079, 0.998966, 0.0246463)","(0.0495429, -0.0264757, 0.998421)","(0.0382079, 0.998966, 0.0246463)","(-0.028299, -0.99196, 0.123348)","(-0.0545935, -0.987287, 0.149279)","(0.601128, -0.270306, 0.752051)","(-0.658026, -0.0927501, 0.747261)","(0.131171, -0.99113, -0.0213415)","(-0.0991366, -0.994874, 0.0199318)","(0.0697062, -0.937306, -0.341464)","(0.0427802, -0.921257, -0.386596)",0
8.8,"(0.0238749, -0.123285, -4.69372e-05)","(0.999192, -0.0295703, -0.0272386)","(0.0296707, 0.999543, 0.00569623)","(0.0270096, -0.00648764, 0.999614)","(0.998557, -0.0292226, -0.0450637)","(0.0296707, 0.999543, 0.00569623)","(0.0448317, -0.00706779, 0.99897)","(0.0296707, 0.999543, 0.00569623)","(-0.0346004, -0.993288, 0.110369)","(-0.0533183, -0.985285, 0.162389)","(0.605247, -0.256569, 0.753557)","(-0.62711, 0.0721819, 0.775579)","(0.137147, -0.990453, -0.0139419)","(-0.0985337, -0.994873, 0.0227727)","(0.073895, -0.936763, -0.342075)","(0.0469196, -0.917395, -0.395204)",0
8.84,"(0.0238749, -0.123285, -4.69372e-05)","(0.999198, -0.0256049, -0.030778)","(0.0251064, 0.999558, -0.0159232)","(0.0311118, 0.0151437, 0.999401)","(0.999024, -0.0255082, -0.0360658)","(0.0251064, 0.999558, -0.0159232)","(0.0363958, 0.0149537, 0.999226)","(0.0251064, 0.999558, -0.0159232)","(-0.0448579, -0.993822, 0.101521)","(-0.0651981, -0.982259, 0.175829)","(0.614385, -0.241648, 0.751091)","(-0.556912, 0.293908, 0.776831)","(0.143616, -0.989522, -0.0148912)","(-0.101501, -0.994593, 0.0219771)","(0.0834358, -0.931845, -0.353134)","(0.0545132, -0.911345, -0.408019)",0
8.88,"(0.0225495, -0.125252, -4.6313e-05)","(0.999244, -0.0224674, -0.0317285)","(0.0215315, 0.999339, -0.0292762)","(0.0323429, 0.0285725, 0.999068)","(0.99943, -0.0222796, -0.0253763)","(0.0215315, 0.999339, -0.0292762)","(0.0259883, 0.0287143, 0.99925)","(0.0215315, 0.999339, -0.0292762)","(-0.0558095, -0.992556, 0.108246)","(-0.0753478, -0.976196, 0.203382)","(0.629655, -0.22335, 0.744076)","(-0.467027, 0.470721, 0.748537)","(0.146686, -0.989033, -0.0172148)","(-0.105248, -0.994175, 0.02323)","(0.0952539, -0.926936, -0.362927)","(0.0627568, -0.903169, -0.424673)",0
8.9,"(0.0225495, -0.125252, -4.6313e-05)","(0.99931, -0.020943, -0.0306768)","(0.0193031, 0.998333, -0.0543928)","(0.0317585, 0.0537626, 0.998049)","(0.999571, -0.0203273, -0.0210843)","(0.0193031, 0.998333, -0.0543928)","(0.0221427, 0.0539594, 0.998298)","(0.0193031, 0.998333, -0.0543928)","(-0.0752315, -0.98959, 0.122684)","(-0.0779711, -0.961696, 0.262796)","(0.636004, -0.240185, 0.733355)","(-0.385848, 0.547826, 0.742299)","(0.145831, -0.989186, -0.0156357)","(-0.112013, -0.993404, 0.0245441)","(0.106655, -0.909573, -0.401624)","(0.0695287, -0.892563, -0.44553)",0
8.94,"(0.0225495, -0.125252, -4.6313e-05)","(0.99942, -0.0199378, -0.0276074)","(0.0177274, 0.99643, -0.0825445)","(0.0291194, 0.0820038, 0.996207)","(0.999691, -0.0189433, -0.0161183)","(0.0177274, 0.99643, -0.0825444)","(0.0175772, 0.0822276, 0.996459)","(0.0177274, 0.99643, -0.0825444)","(-0.100271, -0.986947, 0.126018)","(-0.0855962, -0.936872, 0.339033)","(0.655285, -0.275708, 0.703269)","(-0.346843, 0.578277, 0.738442)","(0.143693, -0.989552, -0.0118271)","(-0.121813, -0.992233, 0.0252176)","(0.115551, -0.889405, -0.442274)","(0.0666455, -0.883065, -0.464495)",0
8.98,"(0.0207514, -0.126959, -4.06713e-05)","(0.999574, -0.0178876, -0.0230736)","(0.0153646, 0.994149, -0.106918)","(0.0248337, 0.106511, 0.994001)","(0.999738, -0.0171053, -0.0152165)","(0.0153646, 0.994149, -0.106918)","(0.0169368, 0.106663, 0.994151)","(0.0153646, 0.994149, -0.106918)","(-0.129908, -0.983284, 0.127582)","(-0.0927836, -0.900875, 0.424047)","(0.674157, -0.315458, 0.667831)","(-0.320048, 0.593783, 0.738235)","(0.141709, -0.989888, -0.00634858)","(-0.133318, -0.990537, 0.0326056)","(0.121745, -0.867292, -0.482684)","(0.0623175, -0.884945, -0.461507)",0
9,"(0.0207514, -0.126959, -4.06713e-05)","(0.999708, -0.0152858, -0.0187039)","(0.0130671, 0.993621, -0.11201)","(0.0203115, 0.111726, 0.993531)","(0.999634, -0.0155733, -0.0221242)","(0.0130671, 0.993621, -0.11201)","(0.0237428, 0.111695, 0.993459)","(0.0130671, 0.993621, -0.11201)","(-0.1544, -0.976246, 0.151999)","(-0.098934, -0.853835, 0.511056)","(0.68832, -0.33399, 0.643946)","(-0.307425, 0.565276, 0.765475)","(0.1423, -0.989814, -0.00431084)","(-0.143992, -0.988606, 0.0438737)","(0.124932, -0.865197, -0.485619)","(0.0563859, -0.902007, -0.428024)",0
9.04,"(0.0207514, -0.126959, -4.06713e-05)","(0.999814, -0.0133122, -0.0139528)","(0.0118773, 0.995621, -0.0927227)","(0.0151411, 0.092536, 0.995594)","(0.999263, -0.0149506, -0.0353474)","(0.0118773, 0.995621, -0.0927227)","(0.0366055, 0.0922509, 0.995063)","(0.0118773, 0.995621, -0.0927227)","(-0.175144, -0.962802, 0.205759)","(-0.0933443, -0.793734, 0.60106)","(0.692169, -0.332076, 0.640802)","(-0.304359, 0.479146, 0.823277)","(0.144043, -0.989569, -0.00223774)","(-0.151766, -0.986179, 0.0664718)","(0.126976, -0.865333, -0.484846)","(0.0591485, -0.921292, -0.384348)",0
9.08,"(0.0197943, -0.13243, -3.65633e-05)","(0.999876, -0.0117699, -0.0104781)","(0.0109588, 0.997621, -0.0680679)","(0.0112682, 0.0679433, 0.997625)","(0.998563, -0.0141005, -0.0517112)","(0.0109588, 0.997621, -0.0680679)","(0.0525885, 0.0674276, 0.996337)","(0.0109588, 0.997621, -0.0680679)","(-0.1924, -0.945324, 0.263332)","(-0.083384, -0.732863, 0.675247)","(0.698077, -0.325356, 0.637834)","(-0.301169, 0.39343, 0.868626)","(0.145995, -0.989285, -0.000633831)","(-0.158336, -0.983469, 0.087859)","(0.128396, -0.868382, -0.478986)","(0.0620054, -0.937425, -0.342623)",0
9.1,"(0.0194914, -0.139914, -3.31191e-05)","(0.999924, -0.0117384, -0.00368406)","(0.0113669, 0.999711, -0.0211611)","(0.00391405, 0.0211214, 0.999769)","(0.998333, -0.0127625, -0.0562835)","(0.0113669, 0.999711, -0.0211611)","(0.0566178, 0.0204809, 0.998186)","(0.0113669, 0.999711, -0.0211611)","(-0.202373, -0.927884, 0.31317)","(-0.0840531, -0.679352, 0.728983)","(0.698904, -0.308202, 0.645403)","(-0.29152, 0.308769, 0.90536)","(0.146825, -0.989163, 0.000104035)","(-0.162004, -0.979412, 0.120441)","(0.131571, -0.857107, -0.498053)","(0.0636219, -0.941652, -0.330521)",0
9.14,"(0.0192027, -0.149366, -3.04845e-05)","(0.999846, -0.015681, 0.00785129)","(0.0150348, 0.999727, 0.0178639)","(-0.00829448, -0.0176641, 0.99981)","(0.999336, -0.0156743, -0.0328817)","(0.0150348, 0.999727, 0.0178639)","(0.0325006, -0.0181808, 0.999306)","(0.0150348, 0.999727, 0.0178639)","(-0.212756, -0.927946, 0.306024)","(-0.122637, -0.692502, 0.710916)","(0.705177, -0.287963, 0.647922)","(-0.2815, 0.319823, 0.904694)","(0.144953, -0.989121, -0.0250502)","(-0.163911, -0.977295, 0.13427)","(0.138777, -0.837368, -0.52873)","(0.0631772, -0.928043, -0.367076)",0
9.18,"(0.0190078, -0.159342, -2.66078e-05)","(0.999584, -0.0211543, 0.0196167)","(0.019957, 0.998338, 0.0540559)","(-0.0207946, -0.0535832, 0.998347)","(0.999786, -0.0200032, -0.00525315)","(0.019957, 0.998338, 0.0540559)","(0.00410168, -0.0539942, 0.998533)","(0.019957, 0.998338, 0.0540559)","(-0.226217, -0.932437, 0.281757)","(-0.16592, -0.7211, 0.67267)","(0.704228, -0.266324, 0.658129)","(-0.244788, 0.286597, 0.926251)","(0.13798, -0.988752, -0.0577176)","(-0.164106, -0.976611, 0.138922)","(0.151865, -0.809717, -0.566829)","(0.0621289, -0.905139, -0.420551)",1
9.2,"(0.0187812, -0.169009, -2.17164e-05)","(0.999182, -0.0259391, 0.0310204)","(0.0228548, 0.995818, 0.0884558)","(-0.0331919, -0.0876738, 0.995596)","(0.999137, -0.0266461, 0.0318693)","(0.0228548, 0.995818, 0.0884558)","(-0.0341102, -0.0876482, 0.995567)","(0.0228548, 0.995818, 0.0884558)","(-0.241305, -0.947754, 0.208649)","(-0.229045, -0.819817, 0.524822)","(0.704831, -0.254255, 0.662244)","(-0.371058, 0.204487, 0.905815)","(0.119789, -0.988473, -0.0925875)","(-0.165284, -0.980052, 0.110365)","(0.174315, -0.782847, -0.597298)","(0.0628872, -0.876522, -0.477235)",0
9.24,"(0.0187049, -0.175885, -1.75399e-05)","(0.998966, -0.026931, 0.0366423)","(0.0219792, 0.992173, 0.122922)","(-0.0396341, -0.121996, 0.991739)","(0.99757, -0.0312816, 0.0622481)","(0.0219792, 0.992173, 0.122922)","(-0.0656009, -0.121256, 0.990451)","(0.0219792, 0.992173, 0.122922)","(-0.248124, -0.957849, 0.144773)","(-0.274931, -0.899268, 0.340193)","(0.70544, -0.233051, 0.669359)","(-0.488682, 0.143607, 0.860562)","(0.0998435, -0.989531, -0.104205)","(-0.167609, -0.982325, 0.0833317)","(0.196531, -0.757541, -0.6225)","(0.0670764, -0.865779, -0.49591)",0
9.28,"(0.0187312, -0.180038, -1.04628e-05)","(0.99877, -0.0266225, 0.0418221)","(0.0202557, 0.989106, 0.145805)","(-0.0452497, -0.144779, 0.988429)","(0.995786, -0.0331249, 0.085511)","(0.0202557, 0.989106, 0.145805)","(-0.0894137, -0.143453, 0.98561)","(0.0202557, 0.989106, 0.145805)","(-0.246573, -0.96454, 0.0941463)","(-0.305815, -0.936278, 0.172803)","(0.711656, -0.205198, 0.671892)","(-0.60028, 0.144076, 0.786706)","(0.0838939, -0.990641, -0.107672)","(-0.171348, -0.983475, 0.058461)","(0.213357, -0.735433, -0.643131)","(0.0721774, -0.858414, -0.507854)",0
9.3,"(0.0187481, -0.183811, -5.91692e-06)","(0.998745, -0.0253032, 0.043217)","(0.0185941, 0.988647, 0.1491)","(-0.0464977, -0.148111, 0.987877)","(0.996017, -0.0313676, 0.083466)","(0.0185941, 0.988647, 0.1491)","(-0.0871957, -0.146915, 0.985298)","(0.0185941, 0.988647, 0.1491)","(-0.225983, -0.970438, 0.0847451)","(-0.297861, -0.948199, 0.11044)","(0.714504, -0.155977, 0.682023)","(-0.587168, 0.194035, 0.785865)","(0.0712048, -0.991952, -0.104693)","(-0.176503, -0.983277, 0.044868)","(0.225842, -0.709892, -0.667119)","(0.0782634, -0.84952, -0.521719)",0
9.34,"(0.018671, -0.186859, -3.30586e-06)","(0.998919, -0.0261464, 0.03843)","(0.0203288, 0.989315, 0.144369)","(-0.041782, -0.143455, 0.988774)","(0.997624, -0.0295434, 0.0622377)","(0.0203288, 0.989315, 0.144369)","(-0.0658263, -0.142786, 0.987562)","(0.0203288, 0.989315, 0.144369)","(-0.176876, -0.975213, 0.132948)","(-0.240243, -0.962498, 0.126022)","(0.665907, -0.0595466, 0.743654)","(-0.618777, 0.0926464, 0.780084)","(0.0557862, -0.993183, -0.102349)","(-0.180302, -0.982795, 0.040071)","(0.233443, -0.690614, -0.684512)","(0.0776781, -0.84226, -0.533446)",0
9.38,"(0.0183861, -0.190562, -2.96565e-06)","(0.99903, -0.0287507, 0.0333489)","(0.0234855, 0.988675, 0.148223)","(-0.0372248, -0.147333, 0.988386)","(0.998577, -0.0303038, 0.0438771)","(0.0234855, 0.988675, 0.148223)","(-0.0478645, -0.147047, 0.987971)","(0.0234855, 0.988675, 0.148223)","(-0.109051, -0.977615, 0.179933)","(-0.162222, -0.978148, 0.130044)","(0.603373, 0.0262947, 0.797025)","(-0.670151, -0.0492205, 0.740591)","(0.040474, -0.993937, -0.102228)","(-0.18349, -0.982342, 0.0365531)","(0.239014, -0.673428, -0.699548)","(0.0743945, -0.831711, -0.550201)",0
9.4,"(0.018042, -0.194814, -6.01107e-06)","(0.999056, -0.0335136, 0.0276256)","(0.0288817, 0.987694, 0.15371)","(-0.0324697, -0.152766, 0.987729)","(0.998989, -0.0337214, 0.0297461)","(0.0288817, 0.987694, 0.15371)","(-0.0345972, -0.152732, 0.987662)","(0.0288817, 0.987694, 0.15371)","(-0.0472215, -0.975364, 0.215489)","(-0.0857429, -0.989251, 0.118454)","(0.550311, 0.0771545, 0.831387)","(-0.701555, -0.197133, 0.684806)","(0.034004, -0.993821, -0.105657)","(-0.183024, -0.982322, 0.0393238)","(0.236805, -0.670627, -0.702982)","(0.0671809, -0.828245, -0.556324)",0
9.44,"(0.017582, -0.198828, -1.61147e-05)","(0.99896, -0.0362491, 0.0276705)","(0.0312771, 0.986193, 0.162623)","(-0.0331973, -0.161587, 0.9863)","(0.998958, -0.0362598, 0.0276991)","(0.0312771, 0.986193, 0.162623)","(-0.0332272, -0.161584, 0.986299)","(0.0312771, 0.986193, 0.162623)","(-0.0151351, -0.979378, 0.201469)","(-0.049053, -0.994141, 0.0963207)","(0.547175, 0.0101881, 0.836956)","(-0.701092, -0.24608, 0.669264)","(0.0369629, -0.993178, -0.110591)","(-0.182552, -0.98274, 0.0299499)","(0.23253, -0.674667, -0.700538)","(0.0640334, -0.820033, -0.568722)",0
9.48,"(0.0170848, -0.201021, -3.43348e-05)","(0.998897, -0.0374213, 0.0283744)","(0.0321054, 0.985104, 0.168939)","(-0.0342737, -0.167841, 0.985218)","(0.998703, -0.0383041, 0.0335281)","(0.0321054, 0.985104, 0.168939)","(-0.0394997, -0.167643, 0.985056)","(0.0321054, 0.985104, 0.168939)","(-0.00359068, -0.982647, 0.185448)","(-0.0388638, -0.996379, 0.0756201)","(0.542765, -0.0710037, 0.836878)","(-0.695552, -0.257973, 0.670565)","(0.0413616, -0.992418, -0.115742)","(-0.182048, -0.983119, 0.018292)","(0.22828, -0.680042, -0.696729)","(0.0625422, -0.812216, -0.579995)",0
9.5,"(0.0170848, -0.201021, -3.43348e-05)","(0.999008, -0.0371386, 0.0245828)","(0.0330951, 0.989695, 0.139314)","(-0.029496, -0.138363, 0.989942)","(0.998511, -0.0390073, 0.0381466)","(0.0330951, 0.989695, 0.139314)","(-0.0432058, -0.137841, 0.989512)","(0.0330951, 0.989695, 0.139314)","(-0.00530576, -0.987643, 0.156633)","(-0.0469212, -0.997542, 0.0520492)","(0.515122, -0.181498, 0.83768)","(-0.719193, -0.214161, 0.660982)","(0.0603708, -0.991651, -0.113946)","(-0.180331, -0.983605, -0.00149943)","(0.211188, -0.750952, -0.625676)","(0.0596664, -0.821218, -0.567487)",0
9.54,"(0.0162275, -0.203751, -7.36057e-05)","(0.999269, -0.0357976, 0.0134092)","(0.0336164, 0.994518, 0.0990133)","(-0.0168802, -0.0984876, 0.994995)","(0.998936, -0.0372248, 0.0272391)","(0.0336164, 0.994518, 0.0990133)","(-0.0308127, -0.0979778, 0.994712)","(0.0336164, 0.994518, 0.0990133)","(-0.00875452, -0.985915, 0.167019)","(-0.0665892, -0.995908, 0.0611002)","(0.488915, -0.245112, 0.837187)","(-0.706918, -0.185292, 0.682593)","(0.0793284, -0.991967, -0.0985305)","(-0.174352, -0.984593, -0.0133335)","(0.180065, -0.826889, -0.532758)","(0.0497606, -0.83622, -0.546131)",0
9.58,"(0.0157431, -0.206893, -8.55675e-05)","(0.999417, -0.0340963, -0.001655)","(0.0344258, 0.994951, 0.09427)","(-0.00156814, -0.0942679, 0.995546)","(0.999375, -0.0346448, 0.00698982)","(0.0344258, 0.994951, 0.09427)","(-0.0102344, -0.0939682, 0.995523)","(0.0344258, 0.994951, 0.09427)","(-0.0136231, -0.992303, 0.123084)","(-0.0895092, -0.99319, 0.0745713)","(0.458784, -0.312955, 0.831611)","(-0.679135, -0.153995, 0.717677)","(0.0974359, -0.99178, -0.0829337)","(-0.168384, -0.985297, -0.0289218)","(0.138572, -0.889154, -0.436123)","(0.0321979, -0.856772, -0.514689)",0
9.6,"(0.0144571, -0.214075, -9.12564e-05)","(0.999361, -0.0313624, -0.0171183)","(0.0343648, 0.988534, 0.147039)","(0.0123626, -0.147528, 0.988981)","(0.999429, -0.0327157, -0.00842833)","(0.0343648, 0.988534, 0.147039)","(0.00350581, -0.147247, 0.989093)","(0.0343648, 0.988534, 0.147039)","(-0.0173951, -0.99461, 0.102214)","(-0.0953192, -0.990781, 0.0962668)","(0.427001, -0.324333, 0.844085)","(-0.645042, -0.17561, 0.743695)","(0.100179, -0.992401, -0.0714508)","(-0.163706, -0.985889, -0.0349691)","(0.109337, -0.900386, -0.42113)","(0.0119803, -0.859859, -0.510391)",0
9.64,"(0.0129228, -0.221734, -8.5064e-05)","(0.999273, -0.0292861, -0.0243961)","(0.0354339, 0.959241, 0.280358)","(0.0152953, -0.281018, 0.95958)","(0.999261, -0.0263344, -0.0280085)","(0.0354339, 0.959241, 0.280358)","(0.0197628, -0.281114, 0.959471)","(0.0354339, 0.959241, 0.280358)","(-0.023792, -0.998789, 0.0430561)","(-0.076795, -0.993369, 0.0855588)","(0.434792, -0.43586, 0.788025)","(-0.666693, -0.31606, 0.675001)","(0.108446, -0.990859, -0.0802405)","(-0.16134, -0.985795, -0.0466716)","(0.0929119, -0.892816, -0.440734)","(0.00471258, -0.860522, -0.509392)",1
9.68,"(0.0108567, -0.226729, -7.35655e-05)","(0.999119, -0.029415, -0.0299414)","(0.0382155, 0.930633, 0.363953)","(0.0171364, -0.364779, 0.930937)","(0.998942, -0.0238306, -0.0393216)","(0.0382155, 0.930633, 0.363953)","(0.0279452, -0.36507, 0.930561)","(0.0382155, 0.930633, 0.363953)","(-0.0345724, -0.998697, 0.0375359)","(-0.0463155, -0.996591, 0.0682722)","(0.441881, -0.53008, 0.72371)","(-0.675096, -0.469058, 0.569412)","(0.120574, -0.98891, -0.0867081)","(-0.158189, -0.986075, -0.0513047)","(0.086443, -0.887953, -0.451737)","(0.00939905, -0.863098, -0.504949)",0
9.7,"(0.00896611, -0.233111, -6.19122e-05)","(0.999045, -0.0298503, -0.0319133)","(0.0419915, 0.869756, 0.491692)","(0.0129722, -0.492565, 0.870179)","(0.997726, -0.00663024, -0.067073)","(0.0419915, 0.869756, 0.491692)","(0.0555598, -0.493287, 0.868091)","(0.0419915, 0.869756, 0.491692)","(-0.0474261, -0.99886, -0.00537934)","(-0.0312934, -0.998558, 0.0436291)","(0.44611, -0.717553, 0.534886)","(-0.625424, -0.636216, 0.451745)","(0.139038, -0.989524, -0.0388823)","(-0.158687, -0.987176, -0.0173643)","(0.0804605, -0.913963, -0.397741)","(0.0212443, -0.899612, -0.436172)",0
9.74,"(0.00727301, -0.238876, -5.23775e-05)","(0.999139, -0.0263082, -0.0320817)","(0.0398926, 0.833772, 0.550665)","(0.012725, -0.551476, 0.834094)","(0.996924, 0.00779504, -0.0779828)","(0.0398926, 0.833772, 0.550665)","(0.0704137, -0.551864, 0.830956)","(0.0398926, 0.833772, 0.550665)","(-0.0645401, -0.997072, -0.0410127)","(-0.0157386, -0.999826, 0.0100497)","(0.420809, -0.803444, 0.421185)","(-0.551186, -0.727349, 0.408849)","(0.14576, -0.989292, 0.00746339)","(-0.163583, -0.986225, 0.0244927)","(0.0763339, -0.932965, -0.35178)","(0.0260632, -0.922257, -0.385697)",0
9.78,"(0.00727301, -0.238876, -5.23775e-05)","(0.999408, -0.0201154, -0.0279006)","(0.032987, 0.791927, 0.609724)","(0.00974535, -0.610292, 0.792117)","(0.996333, 0.0223003, -0.0826087)","(0.0329869, 0.791927, 0.609724)","(0.078935, -0.610285, 0.78824)","(0.032987, 0.791927, 0.609724)","(-0.0919046, -0.993095, -0.0729094)","(-0.00247186, -0.999841, -0.0176679)","(0.403409, -0.857833, 0.318407)","(-0.476202, -0.79204, 0.381975)","(0.14791, -0.988787, 0.020568)","(-0.16996, -0.984204, 0.0495577)","(0.0706693, -0.943799, -0.322878)","(0.0274819, -0.934436, -0.355069)",0
9.8,"(0.00460429, -0.239916, -4.43912e-05)","(0.999613, -0.0138221, -0.0241253)","(0.0255017, 0.801002, 0.598118)","(0.0110056, -0.598503, 0.801045)","(0.996316, 0.0285642, -0.0808566)","(0.0255017, 0.801002, 0.598118)","(0.0818247, -0.597989, 0.797317)","(0.0255017, 0.801002, 0.598118)","(-0.146063, -0.986527, -0.0736842)","(0.0369997, -0.999094, -0.0210172)","(0.433552, -0.839799, 0.326757)","(-0.463934, -0.793905, 0.393041)","(0.143613, -0.989633, 0.000969372)","(-0.174575, -0.982471, 0.0653796)","(0.0730405, -0.938577, -0.33725)","(0.026378, -0.930493, -0.365358)",0
9.84,"(0.00385317, -0.242566, -4.18416e-05)","(0.999618, -0.00924016, -0.026051)","(0.022114, 0.823588, 0.566758)","(0.0161874, -0.567112, 0.823481)","(0.996494, 0.0275281, -0.0790087)","(0.022114, 0.823588, 0.566758)","(0.0807298, -0.56652, 0.820084)","(0.022114, 0.823588, 0.566758)","(-0.237164, -0.969968, -0.0539926)","(0.122591, -0.992264, 0.019566)","(0.510725, -0.789465, 0.340448)","(-0.527556, -0.747964, 0.402783)","(0.141138, -0.989969, -0.00637381)","(-0.172535, -0.981832, 0.0789807)","(0.0778058, -0.940865, -0.329727)","(0.027775, -0.922126, -0.385891)",0
9.88,"(0.00385317, -0.242566, -4.18416e-05)","(0.999505, -0.00467424, -0.0311232)","(0.0203758, 0.844494, 0.535177)","(0.0237304, -0.53554, 0.844176)","(0.99616, 0.0288626, -0.0826599)","(0.0203758, 0.844494, 0.535177)","(0.0853099, -0.534792, 0.840666)","(0.0203758, 0.844494, 0.535177)","(-0.317238, -0.947856, -0.0304802)","(0.21606, -0.9744, 0.0621468)","(0.583577, -0.735338, 0.344552)","(-0.599909, -0.69642, 0.393839)","(0.139172, -0.990124, 0.0169181)","(-0.167267, -0.980268, 0.105339)","(0.0839174, -0.941507, -0.326378)","(0.0298154, -0.90961, -0.414392)",0
9.9,"(0.00227709, -0.240113, -4.12122e-05)","(0.99932, 0.00120048, -0.0368608)","(0.0164391, 0.876166, 0.481729)","(0.0327793, -0.481998, 0.875559)","(0.997263, 0.0208507, -0.0709391)","(0.0164391, 0.876166, 0.481729)","(0.0721902, -0.481578, 0.873425)","(0.0164391, 0.876166, 0.481729)","(-0.405734, -0.913626, 0.0258285)","(0.311194, -0.945226, 0.0985203)","(0.640704, -0.666088, 0.381871)","(-0.661277, -0.615539, 0.428748)","(0.132875, -0.991024, -0.0147049)","(-0.160437, -0.984795, 0.0666177)","(0.0896453, -0.921187, -0.378654)","(0.0310201, -0.86738, -0.496679)",0
9.94,"(0.00185069, -0.23624, -3.87227e-05)","(0.998739, 0.00357523, -0.0500677)","(0.0133932, 0.926211, 0.376766)","(0.0483394, -0.377028, 0.92494)","(0.997374, 0.0142845, -0.0710031)","(0.0133932, 0.926211, 0.376766)","(0.0721772, -0.376736, 0.923505)","(0.0133932, 0.926211, 0.376766)","(-0.506009, -0.857092, 0.0966868)","(0.390904, -0.909098, 0.143994)","(0.681111, -0.595805, 0.425564)","(-0.676826, -0.524185, 0.516852)","(0.124047, -0.990999, -0.0503419)","(-0.140797, -0.989755, 0.0236881)","(0.0964084, -0.894784, -0.435967)","(0.0232075, -0.8029, -0.595662)",0
9.98,"(0.00149438, -0.23185, -2.8866e-05)","(0.998105, 0.00260795, -0.0614744)","(0.013774, 0.958596, 0.284437)","(0.060385, -0.28482, 0.956677)","(0.998308, 0.00296567, -0.0580687)","(0.013774, 0.958596, 0.284437)","(0.0572616, -0.284691, 0.956908)","(0.013774, 0.958596, 0.284437)","(-0.633433, -0.699232, 0.331416)","(0.489072, -0.796682, 0.355115)","(0.689431, -0.453001, 0.565221)","(-0.688636, -0.379165, 0.618073)","(0.113938, -0.988775, -0.0966499)","(-0.129812, -0.991177, -0.0267919)","(0.104847, -0.860356, -0.498794)","(0.0209424, -0.702772, -0.711107)",0
10,"(0.00102371, -0.226749, -1.99494e-05)","(0.997545, -0.00150092, -0.070009)","(0.0175694, 0.972901, 0.230555)","(0.0676774, -0.231209, 0.970547)","(0.998881, -0.00764506, -0.0466658)","(0.0175694, 0.972901, 0.230555)","(0.0435355, -0.231019, 0.971975)","(0.0175694, 0.972901, 0.230555)","(-0.682272, -0.392912, 0.616543)","(0.563085, -0.504884, 0.654239)","(0.69392, -0.33626, 0.636713)","(-0.700225, -0.254734, 0.66693)","(0.106832, -0.988373, -0.108194)","(-0.120624, -0.991911, -0.0395383)","(0.119773, -0.847737, -0.516717)","(0.0244393, -0.573407, -0.818906)",0
